instName, numOfJobs, numOfThreads, timeLimit, timeCost, feasible, optimal, numOfNodes, globalUB, globalLB, gap,rootUB, rootLB, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, numSolvedNodes, numPrunedByInfeasibility, numPrunedByOptimality, numPrunedByBound, numLeftNodes, numNewLabel, numDominatedLabel, numPrunedLabel, timeOnLabelLb
L_00000133 , 30 , 1 , 3600, 0.028,true, true, 3,820.000, 820.000, 0.000, 820.000, 816.000, 0.016, 0.022, 0.001, 0.013, 3, 1, 0, 1, 0,9239,6317,4657,0.004
L_00000134 , 30 , 1 , 3600, 0.198,true, true, 7,891.000, 891.000, 0.000, 893.000, 867.000, 0.022, 0.186, 0.010, 0.164, 7, 1, 0, 3, 0,43848,34450,31061,0.016000000000000007
L_00000135 , 30 , 1 , 3600, 0.095,true, true, 19,961.000, 961.000, 0.000, 962.000, 950.000, 0.020, 0.086, 0.012, 0.065, 10, 1, 0, 0, 9,35338,26166,21861,0.011000000000000003
L_00000136 , 30 , 1 , 3600, 0.068,true, true, 25,832.000, 832.000, 0.000, 833.000, 830.000, 0.015, 0.060, 0.005, 0.042, 13, 1, 0, 0, 12,24812,18041,11565,0.004
L_00000137 , 30 , 1 , 3600, 0.096,true, true, 17,801.000, 801.000, 0.000, 805.000, 796.000, 0.015, 0.089, 0.008, 0.073, 9, 1, 0, 0, 8,19359,15127,4645,0.009000000000000001
L_00000138 , 30 , 1 , 3600, 0.028,true, true, 7,838.000, 838.000, 0.000, 840.000, 836.000, 0.018, 0.022, 0.004, 0.011, 5, 1, 1, 0, 2,9773,6914,4234,0.005
L_00000139 , 30 , 1 , 3600, 0.100,true, true, 7,909.000, 909.000, 0.000, 909.000, 891.000, 0.019, 0.093, 0.013, 0.074, 7, 1, 0, 3, 0,25977,19164,14425,0.006
L_00000140 , 30 , 1 , 3600, 0.034,true, true, 3,834.000, 834.000, 0.000, 834.000, 832.000, 0.026, 0.029, 0.003, 0.019, 3, 1, 0, 1, 0,10122,7522,5503,0.002
L_00000141 , 30 , 1 , 3600, 0.154,true, true, 3,680.000, 680.000, 0.000, 680.000, 662.000, 0.013, 0.150, 0.006, 0.138, 3, 1, 0, 1, 0,42847,33942,33721,0.005
L_00000142 , 30 , 1 , 3600, 0.083,true, true, 5,713.000, 713.000, 0.000, 714.000, 699.000, 0.021, 0.075, 0.004, 0.067, 3, 1, 0, 0, 2,28378,22818,16263,0.004
L_00000143 , 30 , 1 , 3600, 0.050,true, true, 3,755.000, 755.000, 0.000, 755.000, 745.000, 0.016, 0.044, 0.004, 0.032, 3, 1, 0, 1, 0,17059,13109,7675,0.002
L_00000144 , 30 , 1 , 3600, 0.056,true, true, 3,775.000, 775.000, 0.000, 775.000, 767.000, 0.016, 0.050, 0.004, 0.040, 3, 1, 0, 1, 0,13312,10534,3408,0.003
L_00000145 , 30 , 1 , 3600, 0.038,true, true, 3,789.000, 789.000, 0.000, 791.000, 782.000, 0.026, 0.032, 0.002, 0.023, 3, 1, 1, 0, 0,13867,10959,9278,0.004
L_00000146 , 30 , 1 , 3600, 0.041,true, true, 15,836.000, 836.000, 0.000, 838.000, 834.000, 0.018, 0.032, 0.007, 0.020, 8, 1, 0, 0, 7,12979,9435,5125,0.004
L_00000147 , 30 , 1 , 3600, 0.112,true, true, 19,772.000, 772.000, 0.000, 776.000, 764.000, 0.024, 0.101, 0.010, 0.086, 10, 1, 0, 0, 9,35930,29373,22030,0.012000000000000004
L_00000148 , 30 , 1 , 3600, 0.032,true, true, 5,825.000, 825.000, 0.000, 832.000, 822.000, 0.017, 0.026, 0.005, 0.017, 3, 1, 0, 0, 2,10620,8178,3770,0.005
L_00000149 , 30 , 1 , 3600, 0.041,true, true, 5,814.000, 814.000, 0.000, 815.000, 810.000, 0.031, 0.035, 0.001, 0.028, 3, 1, 0, 0, 2,12366,9865,5672,0.003
L_00000150 , 40 , 1 , 3600, 0.104,true, true, 3,1220.000, 1220.000, 0.000, 1220.000, 1212.000, 0.079, 0.099, 0.006, 0.086, 3, 1, 0, 1, 0,22323,16469,9487,0.05400000000000004
L_00000151 , 40 , 1 , 3600, 0.194,true, true, 9,1141.000, 1141.000, 0.000, 1143.000, 1124.000, 0.045, 0.181, 0.031, 0.140, 9, 1, 0, 4, 0,62421,47923,43624,0.03900000000000003
L_00000152 , 40 , 1 , 3600, 0.071,true, true, 3,1049.000, 1049.000, 0.000, 1049.000, 1046.000, 0.036, 0.063, 0.007, 0.048, 3, 1, 0, 1, 0,19293,14523,6103,0.016000000000000007
L_00000153 , 40 , 1 , 3600, 0.107,true, true, 3,1151.000, 1151.000, 0.000, 1151.000, 1137.000, 0.044, 0.101, 0.011, 0.087, 3, 1, 0, 1, 0,28122,21711,9855,0.02100000000000001
L_00000154 , 40 , 1 , 3600, 181.880,true, true, 559,988.000, 988.000, 0.000, 989.000, 979.000, 0.028, 181.658, 1.255, 178.005, 313, 1, 0, 33, 246,11469496,7189125,4990201,2.0509999999998856
L_00000155 , 40 , 1 , 3600, 0.301,true, true, 23,1186.000, 1186.000, 0.000, 1188.000, 1175.000, 0.051, 0.290, 0.018, 0.254, 12, 1, 0, 0, 11,75016,61747,32929,0.03100000000000002
L_00000156 , 40 , 1 , 3600, 0.080,true, true, 3,1162.000, 1162.000, 0.000, 1162.000, 1149.000, 0.055, 0.074, 0.008, 0.059, 3, 1, 0, 1, 0,28188,20347,14307,0.012000000000000004
L_00000157 , 40 , 1 , 3600, 0.143,true, true, 11,1247.000, 1247.000, 0.000, 1250.000, 1242.000, 0.043, 0.133, 0.009, 0.114, 6, 1, 0, 0, 5,40115,30511,18861,0.015000000000000006
L_00000158 , 40 , 1 , 3600, 0.065,true, true, 3,1174.000, 1174.000, 0.000, 1174.000, 1162.000, 0.030, 0.060, 0.008, 0.045, 3, 1, 0, 1, 0,23750,18209,12612,0.007
L_00000159 , 40 , 1 , 3600, 0.102,true, true, 3,1198.000, 1198.000, 0.000, 1198.000, 1188.000, 0.061, 0.096, 0.007, 0.084, 3, 1, 0, 1, 0,29610,22876,11473,0.01900000000000001
L_00000160 , 40 , 1 , 3600, 0.170,true, true, 7,1325.000, 1325.000, 0.000, 1325.000, 1304.000, 0.091, 0.162, 0.020, 0.134, 7, 1, 0, 3, 0,66225,52060,43035,0.027000000000000017
L_00000161 , 40 , 1 , 3600, 0.065,true, true, 9,1024.000, 1024.000, 0.000, 1026.000, 1019.000, 0.028, 0.058, 0.005, 0.040, 5, 1, 0, 0, 4,22510,16983,11045,0.008
L_00000162 , 40 , 1 , 3600, 0.147,true, true, 7,1134.000, 1134.000, 0.000, 1134.000, 1117.000, 0.041, 0.139, 0.012, 0.114, 7, 1, 0, 3, 0,47414,36817,28497,0.01800000000000001
L_00000163 , 40 , 1 , 3600, 0.450,true, true, 15,1130.000, 1130.000, 0.000, 1131.000, 1113.000, 0.052, 0.437, 0.022, 0.407, 8, 1, 0, 0, 7,145306,123187,109090,0.058000000000000045
L_00000164 , 40 , 1 , 3600, 0.100,true, true, 5,1158.000, 1158.000, 0.000, 1165.000, 1144.000, 0.042, 0.090, 0.009, 0.076, 3, 1, 0, 0, 2,32280,25214,18445,0.016000000000000007
L_00000165 , 40 , 1 , 3600, 0.178,true, true, 3,1117.000, 1117.000, 0.000, 1117.000, 1099.000, 0.029, 0.173, 0.014, 0.152, 3, 1, 0, 1, 0,46545,35235,27499,0.02100000000000001
L_00000166 , 40 , 1 , 3600, 0.074,true, true, 3,1055.000, 1055.000, 0.000, 1055.000, 1053.000, 0.020, 0.069, 0.007, 0.056, 3, 1, 0, 1, 0,25213,19655,12116,0.009000000000000001
L_00000167 , 40 , 1 , 3600, 0.162,true, true, 21,1286.000, 1286.000, 0.000, 1288.000, 1285.000, 0.070, 0.150, 0.010, 0.124, 11, 1, 0, 0, 10,41609,32030,15734,0.02000000000000001
L_00000168 , 40 , 1 , 3600, 0.107,true, true, 3,1246.000, 1246.000, 0.000, 1246.000, 1241.000, 0.029, 0.100, 0.008, 0.084, 3, 1, 0, 1, 0,36230,28966,13039,0.011000000000000003
L_00000169 , 40 , 1 , 3600, 0.107,true, true, 7,1044.000, 1044.000, 0.000, 1045.000, 1041.000, 0.032, 0.099, 0.008, 0.081, 5, 1, 1, 0, 2,34846,29457,14521,0.016000000000000007
L_00000170 , 40 , 1 , 3600, 0.058,true, true, 3,1022.000, 1022.000, 0.000, 1022.000, 1017.000, 0.034, 0.053, 0.004, 0.040, 3, 1, 0, 1, 0,18541,14409,7190,0.012000000000000004
L_00000171 , 40 , 1 , 3600, 0.098,true, true, 13,1079.000, 1079.000, 0.000, 1080.000, 1079.000, 0.044, 0.089, 0.007, 0.075, 7, 1, 0, 0, 6,25697,19610,12901,0.015000000000000006
L_00000172 , 40 , 1 , 3600, 0.867,true, true, 55,1176.000, 1176.000, 0.000, 1177.000, 1164.000, 0.059, 0.844, 0.055, 0.761, 28, 1, 0, 0, 27,170422,142635,89804,0.07200000000000005
L_00000173 , 40 , 1 , 3600, 0.082,true, true, 9,1074.000, 1074.000, 0.000, 1076.000, 1074.000, 0.037, 0.075, 0.009, 0.056, 5, 1, 0, 0, 4,26858,21581,8046,0.012000000000000004
L_00000174 , 40 , 1 , 3600, 0.162,true, true, 3,1111.000, 1111.000, 0.000, 1111.000, 1093.000, 0.050, 0.157, 0.008, 0.139, 3, 1, 0, 1, 0,48417,36571,27051,0.023000000000000013
L_00000175 , 40 , 1 , 3600, 0.141,true, true, 3,1113.000, 1113.000, 0.000, 1113.000, 1095.000, 0.026, 0.135, 0.014, 0.117, 3, 1, 0, 1, 0,41597,32531,22990,0.013000000000000005
L_00000176 , 40 , 1 , 3600, 0.109,true, true, 11,1005.000, 1005.000, 0.000, 1010.000, 998.000, 0.031, 0.100, 0.008, 0.084, 6, 1, 0, 0, 5,27742,22418,6413,0.007
L_00000177 , 40 , 1 , 3600, 0.069,true, true, 3,1181.000, 1181.000, 0.000, 1181.000, 1170.000, 0.034, 0.063, 0.007, 0.049, 3, 1, 0, 1, 0,26543,21294,11980,0.007
L_00000178 , 40 , 1 , 3600, 0.177,true, true, 7,1140.000, 1140.000, 0.000, 1140.000, 1123.000, 0.086, 0.170, 0.021, 0.140, 7, 1, 0, 3, 0,63099,50132,45572,0.026000000000000016
L_00000179 , 40 , 1 , 3600, 0.134,true, true, 3,1203.000, 1203.000, 0.000, 1203.000, 1194.000, 0.069, 0.129, 0.007, 0.114, 3, 1, 0, 1, 0,40421,31100,21069,0.012000000000000004
L_00000180 , 40 , 1 , 3600, 0.087,true, true, 5,1058.000, 1058.000, 0.000, 1059.000, 1056.000, 0.034, 0.082, 0.007, 0.069, 3, 1, 0, 0, 2,30498,24792,12875,0.012000000000000004
L_00000181 , 40 , 1 , 3600, 0.135,true, true, 9,1290.000, 1290.000, 0.000, 1292.000, 1289.000, 0.044, 0.127, 0.011, 0.109, 5, 1, 0, 0, 4,38468,28970,18573,0.015000000000000006
L_00000182 , 40 , 1 , 3600, 0.331,true, true, 55,1238.000, 1238.000, 0.000, 1239.000, 1232.000, 0.036, 0.308, 0.028, 0.249, 29, 1, 0, 0, 26,72376,56516,25088,0.03000000000000002
L_00000183 , 40 , 1 , 3600, 0.113,true, true, 5,1109.000, 1109.000, 0.000, 1111.000, 1090.000, 0.026, 0.106, 0.010, 0.091, 3, 1, 0, 0, 2,43061,34051,29854,0.01800000000000001
L_00000184 , 40 , 1 , 3600, 0.342,true, true, 71,1062.000, 1062.000, 0.000, 1063.000, 1061.000, 0.031, 0.314, 0.029, 0.243, 36, 1, 0, 0, 35,79052,61916,35555,0.03200000000000002
L_00000185 , 40 , 1 , 3600, 0.100,true, true, 3,1047.000, 1047.000, 0.000, 1047.000, 1044.000, 0.058, 0.069, 0.006, 0.055, 3, 1, 0, 1, 0,22131,16872,9012,0.013000000000000005
L_00000186 , 40 , 1 , 3600, 0.081,true, true, 7,1025.000, 1025.000, 0.000, 1026.000, 1020.000, 0.042, 0.073, 0.006, 0.061, 4, 1, 0, 0, 3,26453,21635,11370,0.011000000000000003
L_00000187 , 40 , 1 , 3600, 0.184,true, true, 7,967.000, 967.000, 0.000, 971.000, 956.000, 0.038, 0.179, 0.013, 0.156, 4, 1, 0, 0, 3,53601,45793,18701,0.011000000000000003
L_00000188 , 40 , 1 , 3600, 0.204,true, true, 9,1141.000, 1141.000, 0.000, 1141.000, 1122.000, 0.044, 0.197, 0.024, 0.154, 9, 1, 0, 4, 0,70306,55136,44091,0.022000000000000013
L_00000189 , 40 , 1 , 3600, 1.578,true, true, 147,1171.000, 1171.000, 0.000, 1172.000, 1159.000, 0.046, 1.516, 0.144, 1.263, 74, 1, 0, 0, 73,256583,211081,136832,0.08000000000000006
L_00000190 , 40 , 1 , 3600, 0.047,true, true, 3,1075.000, 1075.000, 0.000, 1075.000, 1075.000, 0.040, 0.040, 0.005, 0.032, 1, 0, 0, 0, 2,14302,11041,8725,0.005
L_00000191 , 40 , 1 , 3600, 0.126,true, true, 17,1000.000, 1000.000, 0.000, 1002.000, 992.000, 0.040, 0.117, 0.009, 0.094, 9, 1, 0, 0, 8,44665,35790,27889,0.017000000000000008
