instName, numOfJobs, numOfThreads, timeLimit, timeCost, feasible, optimal, numOfNodes, globalUB, globalLB, gap,rootUB, rootLB, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, numSolvedNodes, numPrunedByInfeasibility, numPrunedByOptimality, numPrunedByBound, numLeftNodes, numNewLabel, numDominatedLabel, numPrunedLabel, timeOnLabelLb
L_00000133 , 30 , 1 , 3600, 0.028,true, true, 3,820.000, 820.000, 0.000, 820.000, 816.000, 0.021, 0.025, 0.003, 0.013, 3, 1, 0, 1, 0,9239,6317,4657,0.003
L_00000134 , 30 , 1 , 3600, 0.626,true, true, 93,886.000, 886.000, 0.000, 893.000, 866.600, 0.026, 0.612, 0.065, 0.480, 47, 1, 0, 0, 46,149847,113486,73295,0.04000000000000003
L_00000135 , 30 , 1 , 3600, 0.183,true, true, 61,961.000, 961.000, 0.000, 962.000, 949.100, 0.022, 0.175, 0.015, 0.129, 31, 1, 0, 0, 30,54712,42999,19416,0.016000000000000007
L_00000136 , 30 , 1 , 3600, 0.036,true, true, 7,832.000, 832.000, 0.000, 833.000, 829.200, 0.017, 0.031, 0.003, 0.020, 4, 1, 0, 0, 3,12386,9332,3733,0.006
L_00000137 , 30 , 1 , 3600, 0.030,true, true, 5,801.000, 801.000, 0.000, 805.000, 795.100, 0.018, 0.024, 0.003, 0.011, 4, 1, 1, 0, 1,6962,5215,1734,0.003
L_00000138 , 30 , 1 , 3600, 0.046,true, true, 9,838.000, 838.000, 0.000, 840.000, 835.800, 0.026, 0.041, 0.007, 0.025, 5, 1, 0, 0, 4,13001,9580,4234,0.005
L_00000139 , 30 , 1 , 3600, 0.085,true, true, 7,908.000, 908.000, 0.000, 909.000, 890.800, 0.024, 0.080, 0.008, 0.061, 4, 1, 0, 0, 3,22253,17502,11098,0.004
L_00000140 , 30 , 1 , 3600, 0.037,true, true, 3,834.000, 834.000, 0.000, 834.000, 831.400, 0.029, 0.032, 0.002, 0.021, 3, 1, 0, 1, 0,10122,7522,5503,0.004
L_00000141 , 30 , 1 , 3600, 0.171,true, true, 3,680.000, 680.000, 0.000, 680.000, 662.000, 0.015, 0.167, 0.005, 0.153, 3, 1, 0, 1, 0,42847,33942,33721,0.009000000000000001
L_00000142 , 30 , 1 , 3600, 0.086,true, true, 5,713.000, 713.000, 0.000, 714.000, 698.300, 0.024, 0.081, 0.002, 0.069, 3, 1, 0, 0, 2,28378,22818,16263,0.005
L_00000143 , 30 , 1 , 3600, 0.053,true, true, 3,755.000, 755.000, 0.000, 755.000, 744.500, 0.017, 0.049, 0.007, 0.033, 3, 1, 0, 1, 0,17059,13109,7675,0.003
L_00000144 , 30 , 1 , 3600, 0.061,true, true, 3,775.000, 775.000, 0.000, 775.000, 766.500, 0.021, 0.057, 0.003, 0.044, 3, 1, 0, 1, 0,13312,10534,3408,0.007
L_00000145 , 30 , 1 , 3600, 0.056,true, true, 7,789.000, 789.000, 0.000, 791.000, 781.900, 0.032, 0.050, 0.002, 0.036, 5, 1, 1, 0, 2,17282,13689,9051,0.003
L_00000146 , 30 , 1 , 3600, 0.056,true, true, 11,836.000, 836.000, 0.000, 838.000, 833.600, 0.023, 0.051, 0.005, 0.035, 6, 1, 0, 0, 5,12635,9307,3978,0.005
L_00000147 , 30 , 1 , 3600, 0.131,true, true, 23,772.000, 772.000, 0.000, 776.000, 763.200, 0.028, 0.123, 0.010, 0.099, 12, 1, 0, 0, 11,43355,35100,23173,0.010000000000000002
L_00000148 , 30 , 1 , 3600, 0.033,true, true, 5,825.000, 825.000, 0.000, 832.000, 821.500, 0.019, 0.029, 0.007, 0.015, 3, 1, 0, 0, 2,10620,8178,3770,0.003
L_00000149 , 30 , 1 , 3600, 0.046,true, true, 5,814.000, 814.000, 0.000, 815.000, 809.400, 0.036, 0.041, 0.002, 0.029, 3, 1, 0, 0, 2,12366,9865,5672,0.005
L_00000150 , 40 , 1 , 3600, 0.113,true, true, 3,1220.000, 1220.000, 0.000, 1220.000, 1212.000, 0.086, 0.110, 0.007, 0.091, 3, 1, 0, 1, 0,22323,16469,9487,0.056000000000000036
L_00000151 , 40 , 1 , 3600, 0.362,true, true, 35,1140.000, 1140.000, 0.000, 1143.000, 1124.000, 0.051, 0.343, 0.031, 0.283, 18, 1, 0, 0, 17,90630,74356,57926,0.046000000000000034
L_00000152 , 40 , 1 , 3600, 0.067,true, true, 3,1049.000, 1049.000, 0.000, 1049.000, 1045.900, 0.033, 0.063, 0.008, 0.045, 3, 1, 0, 1, 0,19293,14523,6103,0.006
L_00000153 , 40 , 1 , 3600, 0.113,true, true, 3,1151.000, 1151.000, 0.000, 1151.000, 1136.100, 0.049, 0.109, 0.010, 0.090, 3, 1, 0, 1, 0,28122,21711,9855,0.011000000000000003
L_00000154 , 40 , 1 , 3600, 0.221,true, true, 23,988.000, 988.000, 0.000, 989.000, 978.800, 0.034, 0.210, 0.024, 0.176, 12, 1, 0, 0, 11,48353,37387,22283,0.025000000000000015
L_00000155 , 40 , 1 , 3600, 0.145,true, true, 7,1186.000, 1186.000, 0.000, 1188.000, 1174.600, 0.057, 0.137, 0.010, 0.114, 4, 1, 0, 0, 3,38826,30448,15431,0.024000000000000014
L_00000156 , 40 , 1 , 3600, 0.086,true, true, 3,1162.000, 1162.000, 0.000, 1162.000, 1148.200, 0.061, 0.082, 0.010, 0.062, 3, 1, 0, 1, 0,28188,20347,14307,0.012000000000000004
L_00000157 , 40 , 1 , 3600, 0.126,true, true, 17,1247.000, 1247.000, 0.000, 1250.000, 1241.700, 0.051, 0.118, 0.011, 0.091, 9, 1, 0, 0, 8,32579,23688,10276,0.027000000000000017
L_00000158 , 40 , 1 , 3600, 0.075,true, true, 3,1174.000, 1174.000, 0.000, 1174.000, 1161.400, 0.034, 0.072, 0.008, 0.054, 3, 1, 0, 1, 0,23750,18209,12612,0.015000000000000006
L_00000159 , 40 , 1 , 3600, 0.110,true, true, 3,1198.000, 1198.000, 0.000, 1198.000, 1187.800, 0.068, 0.106, 0.012, 0.087, 3, 1, 0, 1, 0,29610,22876,11473,0.023000000000000013
L_00000160 , 40 , 1 , 3600, 0.729,true, true, 47,1323.000, 1323.000, 0.000, 1325.000, 1303.300, 0.101, 0.707, 0.057, 0.615, 24, 1, 0, 0, 23,190913,152876,116595,0.06100000000000005
L_00000161 , 40 , 1 , 3600, 0.077,true, true, 9,1024.000, 1024.000, 0.000, 1026.000, 1018.400, 0.035, 0.069, 0.015, 0.042, 5, 1, 0, 0, 4,22644,16811,10091,0.012000000000000004
L_00000162 , 40 , 1 , 3600, 0.268,true, true, 13,1133.000, 1133.000, 0.000, 1134.000, 1116.300, 0.062, 0.258, 0.020, 0.220, 7, 1, 0, 0, 6,75332,61183,51029,0.035000000000000024
L_00000163 , 40 , 1 , 3600, 0.296,true, true, 7,1130.000, 1130.000, 0.000, 1131.000, 1113.000, 0.063, 0.291, 0.011, 0.268, 4, 1, 0, 0, 3,100046,84660,76743,0.048000000000000036
L_00000164 , 40 , 1 , 3600, 0.089,true, true, 9,1158.000, 1158.000, 0.000, 1165.000, 1143.800, 0.046, 0.084, 0.015, 0.061, 5, 1, 0, 0, 4,31917,24909,17327,0.015000000000000006
L_00000165 , 40 , 1 , 3600, 0.239,true, true, 3,1117.000, 1117.000, 0.000, 1117.000, 1098.700, 0.031, 0.235, 0.018, 0.203, 3, 1, 0, 1, 0,46545,35235,27499,0.024000000000000014
L_00000166 , 40 , 1 , 3600, 0.097,true, true, 3,1055.000, 1055.000, 0.000, 1055.000, 1052.500, 0.028, 0.093, 0.007, 0.073, 3, 1, 0, 1, 0,25213,19655,12116,0.017000000000000008
L_00000167 , 40 , 1 , 3600, 0.257,true, true, 25,1286.000, 1286.000, 0.000, 1288.000, 1284.600, 0.096, 0.233, 0.030, 0.170, 13, 1, 0, 0, 12,40063,30445,11638,0.04800000000000003
L_00000168 , 40 , 1 , 3600, 0.198,true, true, 3,1246.000, 1246.000, 0.000, 1246.000, 1240.600, 0.075, 0.191, 0.019, 0.151, 3, 1, 0, 1, 0,36230,28966,13039,0.022000000000000013
L_00000169 , 40 , 1 , 3600, 0.125,true, true, 7,1044.000, 1044.000, 0.000, 1045.000, 1040.400, 0.042, 0.118, 0.005, 0.099, 4, 1, 0, 0, 3,33206,28039,14583,0.02000000000000001
L_00000170 , 40 , 1 , 3600, 0.065,true, true, 3,1022.000, 1022.000, 0.000, 1022.000, 1016.200, 0.041, 0.061, 0.008, 0.046, 3, 1, 0, 1, 0,18541,14409,7190,0.011000000000000003
L_00000171 , 40 , 1 , 3600, 0.098,true, true, 7,1079.000, 1079.000, 0.000, 1080.000, 1078.900, 0.048, 0.092, 0.009, 0.073, 4, 1, 0, 0, 3,25576,19610,12901,0.012000000000000004
L_00000172 , 40 , 1 , 3600, 0.206,true, true, 13,1176.000, 1176.000, 0.000, 1177.000, 1163.600, 0.065, 0.197, 0.012, 0.174, 7, 1, 0, 0, 6,55631,45024,28266,0.02100000000000001
L_00000173 , 40 , 1 , 3600, 0.077,true, true, 7,1074.000, 1074.000, 0.000, 1076.000, 1073.400, 0.036, 0.071, 0.009, 0.055, 4, 1, 0, 0, 3,24007,19265,7131,0.011000000000000003
L_00000174 , 40 , 1 , 3600, 0.186,true, true, 3,1111.000, 1111.000, 0.000, 1111.000, 1092.100, 0.058, 0.182, 0.012, 0.157, 3, 1, 0, 1, 0,48417,36571,27051,0.026000000000000016
L_00000175 , 40 , 1 , 3600, 0.150,true, true, 3,1113.000, 1113.000, 0.000, 1113.000, 1094.300, 0.030, 0.146, 0.011, 0.124, 3, 1, 0, 1, 0,41597,32531,22990,0.010000000000000002
L_00000176 , 40 , 1 , 3600, 0.104,true, true, 7,1005.000, 1005.000, 0.000, 1010.000, 997.500, 0.035, 0.098, 0.004, 0.084, 4, 1, 0, 0, 3,24587,19802,5335,0.016000000000000007
L_00000177 , 40 , 1 , 3600, 0.072,true, true, 3,1181.000, 1181.000, 0.000, 1181.000, 1169.100, 0.038, 0.069, 0.006, 0.052, 3, 1, 0, 1, 0,26543,21294,11980,0.008
L_00000178 , 40 , 1 , 3600, 0.493,true, true, 37,1139.000, 1139.000, 0.000, 1140.000, 1122.900, 0.079, 0.480, 0.030, 0.416, 19, 1, 0, 0, 18,111277,93417,63790,0.03900000000000003
L_00000179 , 40 , 1 , 3600, 0.116,true, true, 3,1203.000, 1203.000, 0.000, 1203.000, 1193.300, 0.071, 0.112, 0.006, 0.095, 3, 1, 0, 1, 0,35456,27001,16347,0.016000000000000004
L_00000180 , 40 , 1 , 3600, 0.094,true, true, 7,1058.000, 1058.000, 0.000, 1059.000, 1055.800, 0.037, 0.088, 0.007, 0.072, 4, 1, 0, 0, 3,30537,24792,12875,0.010000000000000002
L_00000181 , 40 , 1 , 3600, 0.100,true, true, 9,1290.000, 1290.000, 0.000, 1292.000, 1289.000, 0.052, 0.094, 0.010, 0.075, 5, 1, 0, 0, 4,32458,24475,15521,0.015000000000000006
L_00000182 , 40 , 1 , 3600, 0.061,true, true, 5,1238.000, 1238.000, 0.000, 1239.000, 1231.800, 0.041, 0.054, 0.004, 0.041, 4, 1, 1, 0, 1,21388,15973,5756,0.011000000000000003
L_00000183 , 40 , 1 , 3600, 0.142,true, true, 5,1109.000, 1109.000, 0.000, 1111.000, 1089.900, 0.032, 0.137, 0.012, 0.118, 3, 1, 0, 0, 2,43061,34051,29854,0.02100000000000001
L_00000184 , 40 , 1 , 3600, 0.069,true, true, 9,1062.000, 1062.000, 0.000, 1063.000, 1060.200, 0.037, 0.063, 0.007, 0.046, 5, 1, 0, 0, 4,19051,14675,8263,0.012000000000000004
L_00000185 , 40 , 1 , 3600, 0.081,true, true, 3,1047.000, 1047.000, 0.000, 1047.000, 1043.700, 0.062, 0.078, 0.005, 0.064, 3, 1, 0, 1, 0,22131,16872,9012,0.007
L_00000186 , 40 , 1 , 3600, 0.206,true, true, 21,1025.000, 1025.000, 0.000, 1026.000, 1019.500, 0.046, 0.198, 0.018, 0.168, 11, 1, 0, 0, 10,41422,34415,14096,0.028000000000000018
L_00000187 , 40 , 1 , 3600, 0.146,true, true, 7,967.000, 967.000, 0.000, 971.000, 955.700, 0.040, 0.141, 0.012, 0.120, 4, 1, 0, 0, 3,37768,31673,6082,0.010000000000000002
L_00000188 , 40 , 1 , 3600, 0.720,true, true, 39,1138.000, 1138.000, 0.000, 1141.000, 1121.800, 0.047, 0.703, 0.046, 0.633, 20, 1, 0, 0, 19,125977,103150,56745,0.047000000000000035
L_00000189 , 40 , 1 , 3600, 0.291,true, true, 19,1171.000, 1171.000, 0.000, 1172.000, 1158.100, 0.054, 0.283, 0.017, 0.249, 10, 1, 0, 0, 9,73392,59560,46898,0.035000000000000024
L_00000190 , 40 , 1 , 3600, 0.043,true, false, 3,1075.000, 1074.500, 0.047, 1075.000, 1074.500, 0.039, 0.039, 0.004, 0.030, 1, 0, 0, 0, 2,14302,11041,8725,0.006
L_00000191 , 40 , 1 , 3600, 0.294,true, true, 37,1000.000, 1000.000, 0.000, 1002.000, 992.000, 0.046, 0.287, 0.019, 0.245, 19, 1, 0, 0, 18,67289,54347,30433,0.01800000000000001
L_00000192 , 40 , 1 , 3600, 0.241,true, true, 25,1197.000, 1197.000, 0.000, 1203.000, 1186.700, 0.050, 0.231, 0.013, 0.197, 13, 1, 0, 0, 12,54838,42464,20466,0.015000000000000006
L_00000193 , 40 , 1 , 3600, 0.098,true, true, 21,1224.000, 1224.000, 0.000, 1226.000, 1216.400, 0.050, 0.090, 0.007, 0.069, 11, 1, 0, 0, 10,29372,23186,10681,0.013000000000000005
L_00000194 , 40 , 1 , 3600, 0.213,true, true, 27,1170.000, 1170.000, 0.000, 1175.000, 1157.000, 0.029, 0.201, 0.018, 0.162, 14, 1, 0, 0, 13,47641,37272,19949,0.012000000000000004
L_00000195 , 40 , 1 , 3600, 0.079,true, true, 3,939.000, 939.000, 0.000, 939.000, 924.900, 0.033, 0.075, 0.008, 0.061, 3, 1, 0, 1, 0,27755,22195,14920,0.013000000000000005
L_00000196 , 40 , 1 , 3600, 0.082,true, true, 3,1126.000, 1126.000, 0.000, 1126.000, 1108.600, 0.046, 0.079, 0.011, 0.058, 3, 1, 0, 1, 0,31716,23706,17606,0.014000000000000005
L_00000197 , 40 , 1 , 3600, 0.053,true, true, 3,1015.000, 1015.000, 0.000, 1015.000, 1008.500, 0.038, 0.049, 0.007, 0.035, 3, 1, 0, 1, 0,15369,12099,5691,0.009000000000000001
L_00000198 , 40 , 1 , 3600, 0.071,true, true, 7,1236.000, 1236.000, 0.000, 1237.000, 1229.600, 0.058, 0.066, 0.009, 0.050, 4, 1, 0, 0, 3,22121,16993,9801,0.012000000000000004
L_00000199 , 40 , 1 , 3600, 0.162,true, true, 17,1200.000, 1200.000, 0.000, 1206.000, 1190.000, 0.073, 0.154, 0.016, 0.127, 9, 1, 0, 0, 8,55894,44765,26247,0.01900000000000001
L_00000200 , 50 , 1 , 3600, 0.285,true, true, 5,1593.000, 1593.000, 0.000, 1602.000, 1578.300, 0.072, 0.276, 0.010, 0.254, 3, 1, 0, 0, 2,71854,59298,47327,0.03100000000000002
L_00000201 , 50 , 1 , 3600, 0.238,true, true, 5,1545.000, 1545.000, 0.000, 1546.000, 1525.500, 0.090, 0.231, 0.029, 0.192, 3, 1, 0, 0, 2,95794,73239,59241,0.04300000000000003
L_00000202 , 50 , 1 , 3600, 0.102,true, true, 3,1276.000, 1276.000, 0.000, 1276.000, 1273.600, 0.079, 0.098, 0.009, 0.079, 3, 1, 0, 1, 0,33368,25815,15387,0.01900000000000001
L_00000203 , 50 , 1 , 3600, 0.106,true, true, 7,1450.000, 1450.000, 0.000, 1453.000, 1443.000, 0.072, 0.099, 0.006, 0.079, 4, 1, 0, 0, 3,36033,26272,15576,0.015000000000000006
L_00000204 , 50 , 1 , 3600, 0.133,true, true, 3,1505.000, 1505.000, 0.000, 1505.000, 1503.500, 0.089, 0.129, 0.011, 0.106, 3, 1, 0, 1, 0,40282,30744,12926,0.03100000000000002
L_00000205 , 50 , 1 , 3600, 0.163,true, true, 3,1385.000, 1385.000, 0.000, 1385.000, 1371.500, 0.079, 0.158, 0.011, 0.138, 3, 1, 0, 1, 0,51334,39679,27394,0.022000000000000013
L_00000206 , 50 , 1 , 3600, 1.275,true, true, 193,1606.000, 1606.000, 0.000, 1608.000, 1592.600, 0.065, 1.177, 0.128, 0.838, 97, 1, 0, 0, 96,222514,186412,85454,0.12500000000000008
L_00000207 , 50 , 1 , 3600, 0.810,true, true, 37,1348.000, 1348.000, 0.000, 1349.000, 1330.800, 0.212, 0.787, 0.072, 0.662, 19, 1, 0, 0, 18,182924,150522,95069,0.06600000000000004
L_00000208 , 50 , 1 , 3600, 0.155,true, true, 3,1219.000, 1219.000, 0.000, 1219.000, 1210.900, 0.054, 0.150, 0.016, 0.123, 3, 1, 0, 1, 0,48221,39349,17714,0.024000000000000014
L_00000209 , 50 , 1 , 3600, 0.098,true, true, 5,1239.000, 1239.000, -0.000, 1240.000, 1232.900, 0.050, 0.091, 0.009, 0.069, 4, 1, 1, 0, 1,29767,22964,13044,0.014000000000000005
L_00000210 , 50 , 1 , 3600, 0.226,true, true, 11,1501.000, 1501.000, 0.000, 1503.000, 1499.100, 0.115, 0.217, 0.015, 0.188, 6, 1, 0, 0, 5,61973,48025,30918,0.026000000000000016
L_00000211 , 50 , 1 , 3600, 0.207,true, true, 25,1214.000, 1214.000, 0.000, 1215.000, 1205.400, 0.051, 0.188, 0.022, 0.145, 13, 1, 0, 0, 12,54682,43617,23869,0.023000000000000013
L_00000212 , 50 , 1 , 3600, 0.213,true, true, 3,1389.000, 1389.000, 0.000, 1389.000, 1375.900, 0.067, 0.208, 0.013, 0.186, 3, 1, 0, 1, 0,55538,44876,20497,0.035000000000000024
L_00000213 , 50 , 1 , 3600, 0.101,true, true, 5,1459.000, 1459.000, 0.000, 1460.000, 1452.900, 0.055, 0.092, 0.009, 0.073, 3, 1, 0, 0, 2,29352,22579,9922,0.016000000000000007
L_00000214 , 50 , 1 , 3600, 2.656,true, true, 169,1367.000, 1367.000, 0.000, 1368.000, 1351.700, 0.082, 2.571, 0.162, 2.195, 85, 1, 0, 0, 84,402866,347446,217701,0.17700000000000013
L_00000215 , 50 , 1 , 3600, 0.978,true, true, 69,1551.000, 1551.000, 0.000, 1552.000, 1532.100, 0.091, 0.930, 0.098, 0.737, 35, 1, 0, 0, 34,193931,156611,106082,0.08300000000000006
L_00000216 , 50 , 1 , 3600, 0.117,true, false, 3,1299.000, 1298.900, 0.008, 1299.000, 1298.900, 0.113, 0.114, 0.007, 0.100, 1, 0, 0, 0, 2,43743,32233,29600,0.013000000000000005
L_00000217 , 50 , 1 , 3600, 0.123,true, true, 3,1448.000, 1448.000, 0.000, 1448.000, 1440.800, 0.101, 0.119, 0.009, 0.102, 3, 1, 0, 1, 0,40191,31403,19585,0.02100000000000001
L_00000218 , 50 , 1 , 3600, 2.854,true, true, 139,1552.000, 1552.000, 0.000, 1554.000, 1533.200, 0.067, 2.763, 0.180, 2.386, 70, 1, 0, 0, 69,436565,381858,248601,0.22100000000000017
L_00000219 , 50 , 1 , 3600, 0.671,true, true, 29,1433.000, 1433.000, 0.000, 1435.000, 1424.300, 0.231, 0.649, 0.039, 0.582, 15, 1, 0, 0, 14,152819,126240,92925,0.06200000000000005
L_00000220 , 50 , 1 , 3600, 0.155,true, true, 17,1492.000, 1492.000, 0.000, 1498.000, 1489.200, 0.073, 0.145, 0.010, 0.120, 9, 1, 0, 0, 8,47676,35979,21933,0.024000000000000014
L_00000221 , 50 , 1 , 3600, 1.314,true, true, 103,1556.000, 1556.000, 0.000, 1558.000, 1537.600, 0.074, 1.252, 0.148, 0.966, 52, 1, 0, 0, 51,260292,218614,127832,0.1210000000000001
L_00000222 , 50 , 1 , 3600, 0.164,true, true, 9,1368.000, 1368.000, -0.000, 1370.000, 1352.800, 0.044, 0.156, 0.021, 0.122, 5, 1, 0, 0, 4,52314,41451,27350,0.023000000000000013
L_00000223 , 50 , 1 , 3600, 1.230,true, true, 107,1370.000, 1370.000, 0.000, 1373.000, 1355.000, 0.059, 1.166, 0.105, 0.963, 54, 1, 0, 0, 53,255912,214372,150602,0.12800000000000009
L_00000224 , 50 , 1 , 3600, 0.096,true, true, 7,1520.000, 1520.000, 0.000, 1545.000, 1520.000, 0.066, 0.089, 0.012, 0.069, 3, 0, 0, 0, 4,33583,24944,13342,0.012000000000000004
L_00000225 , 50 , 1 , 3600, 0.194,true, true, 35,1502.000, 1502.000, 0.000, 1506.000, 1500.200, 0.073, 0.178, 0.020, 0.133, 18, 1, 0, 0, 17,50451,38123,20310,0.02900000000000002
L_00000226 , 50 , 1 , 3600, 0.156,true, true, 11,1280.000, 1280.000, 0.000, 1283.000, 1278.000, 0.103, 0.149, 0.012, 0.121, 6, 1, 0, 0, 5,49690,38156,19643,0.024000000000000014
L_00000227 , 50 , 1 , 3600, 0.734,true, true, 83,1623.000, 1623.000, 0.000, 1632.000, 1611.300, 0.064, 0.687, 0.055, 0.563, 42, 1, 0, 0, 41,156183,125250,67773,0.08100000000000006
L_00000228 , 50 , 1 , 3600, 0.196,true, true, 5,1356.000, 1356.000, -0.000, 1359.000, 1339.600, 0.084, 0.188, 0.020, 0.160, 3, 1, 0, 0, 2,58641,47753,29393,0.03400000000000002
L_00000229 , 50 , 1 , 3600, 0.130,true, true, 3,1394.000, 1394.000, 0.000, 1394.000, 1381.400, 0.081, 0.124, 0.008, 0.106, 3, 1, 0, 1, 0,49676,38333,31917,0.016000000000000007
L_00000230 , 50 , 1 , 3600, 0.125,true, true, 3,1415.000, 1415.000, 0.000, 1415.000, 1404.500, 0.086, 0.121, 0.012, 0.101, 3, 1, 0, 1, 0,44814,33767,26874,0.01800000000000001
L_00000231 , 50 , 1 , 3600, 0.228,true, true, 3,1157.000, 1157.000, 0.000, 1157.000, 1142.700, 0.056, 0.224, 0.012, 0.199, 3, 1, 0, 1, 0,65667,51911,40353,0.03000000000000002
L_00000232 , 50 , 1 , 3600, 0.165,true, true, 7,1291.000, 1291.000, 0.000, 1293.000, 1290.100, 0.084, 0.158, 0.013, 0.134, 4, 1, 0, 0, 3,42945,35636,19851,0.02100000000000001
L_00000233 , 50 , 1 , 3600, 0.147,true, true, 5,1247.000, 1247.000, 0.000, 1248.000, 1241.700, 0.059, 0.141, 0.012, 0.119, 3, 1, 0, 0, 2,42116,33971,19056,0.023000000000000013
L_00000234 , 50 , 1 , 3600, 1.444,true, true, 145,1581.000, 1581.000, 0.000, 1605.000, 1565.100, 0.093, 1.370, 0.119, 1.094, 73, 1, 0, 0, 72,283473,237238,131462,0.11700000000000009
L_00000235 , 50 , 1 , 3600, 0.153,true, true, 3,1246.000, 1246.000, 0.000, 1246.000, 1240.600, 0.046, 0.149, 0.008, 0.131, 3, 1, 0, 1, 0,42799,33868,17151,0.022000000000000013
L_00000236 , 50 , 1 , 3600, 0.116,true, true, 7,1431.000, 1431.000, 0.000, 1432.000, 1422.100, 0.073, 0.108, 0.013, 0.085, 4, 1, 0, 0, 3,41071,31968,17708,0.016000000000000007
L_00000237 , 50 , 1 , 3600, 0.513,true, true, 19,1357.000, 1357.000, 0.000, 1359.000, 1340.700, 0.067, 0.499, 0.027, 0.450, 10, 1, 0, 0, 9,133471,113574,88866,0.04500000000000003
L_00000238 , 50 , 1 , 3600, 0.130,true, true, 3,1361.000, 1361.000, 0.000, 1361.000, 1345.100, 0.079, 0.126, 0.014, 0.102, 3, 1, 0, 1, 0,45919,32827,23371,0.027000000000000017
L_00000239 , 50 , 1 , 3600, 0.423,true, true, 15,1480.000, 1480.000, 0.000, 1481.000, 1476.000, 0.181, 0.415, 0.019, 0.367, 8, 1, 0, 0, 7,87178,71755,32017,0.04200000000000003
L_00000240 , 50 , 1 , 3600, 0.181,true, true, 11,1492.000, 1492.000, 0.000, 1497.000, 1489.200, 0.100, 0.173, 0.011, 0.148, 6, 1, 0, 0, 5,47161,35996,18877,0.025000000000000015
L_00000241 , 50 , 1 , 3600, 0.315,true, true, 37,1469.000, 1469.000, 0.000, 1474.000, 1463.900, 0.072, 0.297, 0.024, 0.245, 19, 1, 0, 0, 18,89521,72305,43326,0.037000000000000026
L_00000242 , 50 , 1 , 3600, 0.151,true, true, 3,1393.000, 1393.000, 0.000, 1393.000, 1380.300, 0.068, 0.148, 0.013, 0.123, 3, 1, 0, 1, 0,49690,40269,24858,0.023000000000000013
L_00000243 , 50 , 1 , 3600, 0.348,true, true, 25,1484.000, 1484.000, 0.000, 1485.000, 1480.400, 0.090, 0.334, 0.024, 0.287, 13, 1, 0, 0, 12,90002,71503,37716,0.047000000000000035
L_00000244 , 50 , 1 , 3600, 0.143,true, true, 3,1355.000, 1355.000, 0.000, 1355.000, 1338.500, 0.058, 0.139, 0.017, 0.112, 3, 1, 0, 1, 0,58916,45522,34127,0.023000000000000013
L_00000245 , 50 , 1 , 3600, 0.206,true, true, 23,1436.000, 1436.000, 0.000, 1437.000, 1427.600, 0.075, 0.192, 0.026, 0.147, 12, 1, 0, 0, 11,63664,47025,30828,0.04100000000000003
L_00000246 , 50 , 1 , 3600, 0.245,true, true, 9,1518.000, 1518.000, 0.000, 1546.000, 1517.800, 0.192, 0.237, 0.010, 0.219, 5, 1, 0, 0, 4,64756,49978,45293,0.026000000000000016
L_00000247 , 50 , 1 , 3600, 0.758,true, true, 31,1554.000, 1554.000, 0.000, 1557.000, 1535.400, 0.068, 0.737, 0.045, 0.657, 16, 1, 0, 0, 15,185622,152101,114078,0.08900000000000007
L_00000248 , 50 , 1 , 3600, 0.175,true, true, 31,1491.000, 1491.000, 0.000, 1492.000, 1488.100, 0.063, 0.162, 0.012, 0.125, 16, 1, 0, 0, 15,57186,44932,20012,0.03000000000000002
L_00000249 , 50 , 1 , 3600, 0.125,true, true, 5,1448.000, 1448.000, 0.000, 1449.000, 1440.800, 0.078, 0.119, 0.012, 0.100, 3, 1, 0, 0, 2,39198,30177,9989,0.015000000000000006
L_00000250 , 60 , 1 , 3600, 0.122,true, true, 3,1891.000, 1891.000, 0.000, 1891.000, 1884.100, 0.101, 0.118, 0.010, 0.095, 3, 1, 0, 1, 0,40406,27712,18340,0.022000000000000013
L_00000251 , 60 , 1 , 3600, 0.473,true, true, 7,1618.000, 1618.000, 0.000, 1620.000, 1605.800, 0.215, 0.466, 0.019, 0.432, 4, 1, 0, 0, 3,131101,108748,83968,0.059000000000000045
L_00000252 , 60 , 1 , 3600, 1.388,true, true, 75,1653.000, 1653.000, 0.000, 1654.000, 1644.300, 0.107, 1.334, 0.077, 1.146, 38, 1, 0, 0, 37,235646,202619,119789,0.12700000000000009
L_00000253 , 60 , 1 , 3600, 3.202,true, true, 179,1575.000, 1575.000, 0.000, 1577.000, 1558.500, 0.162, 3.066, 0.269, 2.373, 90, 1, 0, 0, 89,638688,557797,421243,0.33000000000000024
L_00000254 , 60 , 1 , 3600, 0.489,true, true, 45,1937.000, 1937.000, 0.000, 1939.000, 1934.700, 0.095, 0.455, 0.037, 0.349, 23, 1, 0, 0, 22,101800,79282,35999,0.06100000000000005
L_00000255 , 60 , 1 , 3600, 0.268,true, true, 3,1631.000, 1631.000, 0.000, 1631.000, 1620.100, 0.150, 0.264, 0.025, 0.230, 3, 1, 0, 1, 0,76819,58471,42720,0.026000000000000016
L_00000256 , 60 , 1 , 3600, 0.188,true, true, 9,1647.000, 1647.000, -0.000, 1655.000, 1637.700, 0.094, 0.180, 0.016, 0.148, 5, 1, 0, 0, 4,58501,45251,28351,0.04100000000000003
