instName, numOfJobs, numOfThreads, timeLimit, timeCost, feasible, optimal, numOfNodes, globalUB, globalLB, gap,rootUB, rootLB, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, numSolvedNodes, numPrunedByInfeasibility, numPrunedByOptimality, numPrunedByBound, numLeftNodes, numNewLabel, numDominatedLabel, numPrunedLabel, timeOnLabelLb
M_00000125 , 150 , 1 , 3600, 3.199,true, true, 31,8546.000, 8546.000, 0.000, 8556.000, 8544.600, 1.913, 2.805, 0.164, 2.258, 16, 1, 0, 0, 15,510199,330659,268906,0.8830000000000007
M_00000126 , 150 , 1 , 3600, 952.380,true, true, 419,8169.000, 8169.000, 0.000, 8173.000, 8151.900, 1.828, 946.225, 1.045, 938.806, 210, 1, 0, 0, 209,1441709,1240696,514982,928.8139999999911
M_00000127 , 150 , 1 , 3600, 968.046,true, true, 1427,8285.000, 8285.000, 0.000, 8301.000, 8279.500, 2.118, 27.616, 1.975, 8.752, 715, 1, 0, 0, 712,1330505,1023194,313316,3.0889999999997717
M_00000128 , 150 , 1 , 3600, 8.605,true, true, 147,8284.000, 8284.000, 0.000, 8292.000, 8278.400, 2.277, 6.660, 0.336, 4.483, 74, 1, 0, 0, 73,639923,480418,237979,1.404999999999956
M_00000129 , 150 , 1 , 3600, 8.236,true, true, 111,7776.000, 7776.000, 0.000, 7782.000, 7763.600, 2.183, 6.611, 0.319, 4.627, 56, 1, 0, 0, 55,698386,544980,304635,1.5449999999999409
M_00000130 , 150 , 1 , 3600, 2.556,true, true, 13,8099.000, 8099.000, 0.000, 8101.000, 8096.900, 2.111, 2.416, 0.120, 2.123, 7, 1, 0, 0, 6,444032,291541,248672,0.7230000000000005
M_00000131 , 150 , 1 , 3600, 9.330,true, true, 197,8303.000, 8303.000, 0.000, 8316.000, 8299.300, 2.283, 6.748, 0.456, 3.978, 99, 1, 0, 0, 98,668840,499534,215205,1.4259999999999542
M_00000132 , 150 , 1 , 3600, 5.738,true, true, 91,8067.000, 8067.000, 0.000, 8068.000, 8061.700, 1.951, 4.498, 0.265, 3.092, 46, 1, 0, 0, 45,560337,409889,212697,1.09699999999999
M_00000133 , 150 , 1 , 3600, 3.367,true, true, 35,8308.000, 8308.000, 0.000, 8322.000, 8304.800, 2.019, 2.926, 0.149, 2.363, 18, 1, 0, 0, 17,466799,326204,209510,0.8890000000000007
M_00000134 , 150 , 1 , 3600, 947.248,true, true, 741,8548.000, 8548.000, 0.000, 8584.000, 8546.800, 1.852, 13.942, 1.026, 5.085, 371, 1, 0, 0, 370,927255,694126,253868,2.1049999999998805
M_00000135 , 150 , 1 , 3600, 26.919,true, true, 407,8143.000, 8143.000, 0.000, 8148.000, 8123.300, 1.633, 20.966, 1.301, 13.105, 204, 1, 0, 0, 203,1389083,1161249,677774,3.1599999999997643
M_00000136 , 150 , 1 , 3600, 1.915,true, true, 9,7435.000, 7435.000, 0.000, 7436.000, 7432.500, 1.570, 1.830, 0.088, 1.631, 5, 1, 0, 0, 4,352664,241249,162093,0.6130000000000004
M_00000137 , 150 , 1 , 3600, 934.155,true, true, 171,8651.000, 8651.000, 0.000, 8656.000, 8638.100, 1.720, 6.707, 0.373, 4.514, 86, 1, 0, 0, 85,742265,566734,264374,1.5399999999999419
M_00000138 , 150 , 1 , 3600, 4.621,true, true, 65,8955.000, 8955.000, 0.000, 8956.000, 8950.500, 2.140, 3.797, 0.219, 2.745, 33, 1, 0, 0, 32,556194,379134,254980,1.0549999999999946
M_00000139 , 150 , 1 , 3600, 3.834,true, true, 37,7383.000, 7383.000, 0.000, 7385.000, 7375.300, 2.199, 3.332, 0.172, 2.665, 19, 1, 0, 0, 18,513492,355369,289017,0.9330000000000007
M_00000140 , 200 , 1 , 3600, 4.723,true, true, 7,10195.000, 10195.000, -0.000, 10198.000, 10182.500, 4.018, 4.553, 0.214, 4.131, 4, 1, 0, 0, 3,736465,456354,474227,1.5579999999999394
M_00000141 , 200 , 1 , 3600, 1928.846,true, true, 1011,11352.000, 11352.000, 0.000, 11364.000, 11345.200, 6.413, 49.265, 2.498, 20.399, 506, 1, 0, 0, 505,2294978,1759165,661647,7.990000000001001
M_00000142 , 200 , 1 , 3600, 10.469,true, true, 61,11183.000, 11183.000, 0.000, 11189.000, 11181.300, 5.175, 8.602, 0.334, 6.641, 31, 1, 0, 0, 30,1050987,678458,580241,2.7439999999998093
M_00000143 , 200 , 1 , 3600, 15.487,true, true, 89,10904.000, 10904.000, 0.000, 10914.000, 10896.400, 6.105, 12.513, 0.473, 9.600, 45, 1, 0, 0, 44,1290251,909179,561963,3.6869999999997054
M_00000144 , 200 , 1 , 3600, 9.258,true, true, 7,11263.000, 11263.000, 0.000, 11269.000, 11247.300, 5.637, 9.094, 0.222, 8.680, 4, 1, 0, 0, 3,1083431,736858,515273,3.2539999999997535
M_00000145 , 200 , 1 , 3600, 1938.922,true, true, 901,12019.000, 12019.000, 0.000, 12034.000, 12012.900, 4.840, 991.001, 1.974, 39.638, 451, 1, 0, 0, 450,1866395,1299401,713187,5.858000000000288
M_00000146 , 200 , 1 , 3600, 8.497,true, true, 39,11193.000, 11193.000, 0.000, 11196.000, 11192.300, 4.645, 7.304, 0.295, 5.996, 20, 1, 0, 0, 19,882770,576181,429197,2.348999999999853
M_00000147 , 200 , 1 , 3600, 1942.724,true, true, 221,11228.000, 11228.000, 0.000, 11238.000, 11208.800, 4.653, 1934.362, 1.214, 1925.682, 111, 1, 0, 0, 110,2245125,1835413,902375,7.422000000000807
M_00000148 , 200 , 1 , 3600, 976.935,true, true, 607,11360.000, 11360.000, 0.000, 11375.000, 11354.000, 5.482, 959.078, 1.685, 15.599, 304, 1, 0, 0, 303,1835049,1378422,595839,6.322000000000444
M_00000149 , 200 , 1 , 3600, 15.882,true, true, 129,10535.000, 10535.000, 0.000, 10563.000, 10534.500, 4.844, 11.556, 0.508, 7.481, 65, 1, 0, 0, 64,1069895,725567,476421,3.01199999999978
M_00000150 , 200 , 1 , 3600, 972.696,true, true, 311,10636.000, 10636.000, 0.000, 10639.000, 10623.600, 5.164, 37.040, 1.202, 26.969, 156, 1, 0, 0, 155,1869589,1476969,698534,5.753000000000255
M_00000151 , 200 , 1 , 3600, 1119.949,true, true, 773,10903.000, 10903.000, 0.000, 10910.000, 10895.300, 5.592, 172.239, 1.853, 149.999, 387, 1, 0, 0, 386,1921168,1403322,710963,6.030000000000347
M_00000152 , 200 , 1 , 3600, 42.488,true, true, 439,11765.000, 11765.000, 0.000, 11775.000, 11755.500, 6.437, 29.170, 1.291, 16.054, 220, 1, 0, 0, 219,1783665,1319148,616744,5.365000000000126
M_00000153 , 200 , 1 , 3600, 945.876,true, true, 75,11021.000, 11021.000, 0.000, 11024.000, 11003.100, 930.278, 943.086, 0.586, 940.124, 38, 1, 0, 0, 37,1560099,1198282,713811,5.14200000000005
M_00000154 , 200 , 1 , 3600, 12.219,true, true, 31,10604.000, 10604.000, 0.000, 10605.000, 10588.400, 5.588, 11.116, 0.428, 9.619, 16, 1, 0, 0, 15,1254175,916482,613656,3.5579999999997205
M_00000155 , 200 , 1 , 3600, 19.349,true, true, 117,11354.000, 11354.000, 0.000, 11359.000, 11347.400, 6.008, 15.225, 0.573, 11.350, 59, 1, 0, 0, 58,1417798,1034128,647710,4.307999999999773
M_00000156 , 200 , 1 , 3600, 7.141,true, true, 17,10691.000, 10691.000, 0.000, 10694.000, 10684.100, 5.779, 6.630, 0.222, 5.949, 9, 1, 0, 0, 8,860618,590559,453240,2.2879999999998595
M_00000157 , 200 , 1 , 3600, 7.206,true, true, 13,10735.000, 10735.000, 0.000, 10742.000, 10732.500, 6.457, 6.855, 0.219, 6.242, 7, 1, 0, 0, 6,885967,580518,455400,2.2219999999998667
M_00000158 , 200 , 1 , 3600, 17.057,true, true, 117,10394.000, 10394.000, 0.000, 10396.000, 10379.400, 4.317, 12.612, 0.686, 7.974, 59, 1, 0, 0, 58,1064722,783582,543836,2.9459999999997866
M_00000159 , 200 , 1 , 3600, 972.229,true, true, 233,11236.000, 11236.000, 0.000, 11255.000, 11217.600, 5.095, 963.914, 1.080, 30.237, 117, 1, 0, 0, 116,2060916,1676127,773694,7.444000000000819
M_00000160 , 250 , 1 , 3600, 945.520,true, true, 53,13539.000, 13539.000, 0.000, 13546.000, 13530.900, 10.189, 941.621, 0.572, 13.009, 27, 1, 0, 0, 26,1605015,975050,923775,5.736000000000249
