instName, numOfJobs, numOfThreads, timeLimit, feasible, optimal, globalUB, globalLB, gap,rootUB, rootLB, timeCost, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, timeOnHeuristics, cntRMPCall, cntPPCall, cntHeuristicsCall, numOfNodes, numOfNodesSolved, numOfNodesRemained, numOfNodesPrunedByInfeasible, numOfNodesPrunedByBound, numOfNodesPrunedByOptimal, numOfLabels, numOfLabelsPrunedByLb, numOfLabelsDominated
L_00000270,60,1,3600,1,1,1552.000, 1552.000, 0.000, 1553.000, 1534.000,2.558, 0.099, 2.362, 0.557, 1.284, 0.004,81, 78, 48,91,49,42,1,0,0,643876,608044,1106,
L_00000271,60,1,3600,1,1,1559.000, 1559.000, 0.000, 1559.000, 1541.000,0.511, 0.135, 0.493, 0.044, 0.431, 0.005,13, 13, 1,3,3,0,2,0,0,110751,102862,1259,
L_00000272,60,1,3600,1,1,1698.000, 1698.000, 0.000, 1698.000, 1694.000,0.396, 0.299, 0.377, 0.043, 0.312, 0.005,13, 13, 1,3,3,0,2,0,0,72926,65207,1592,
L_00000273,60,1,3600,1,1,1833.000, 1833.000, 0.000, 1836.000, 1821.000,0.716, 0.342, 0.697, 0.082, 0.551, 0.004,27, 27, 10,21,11,10,1,0,0,235305,215352,4244,
L_00000274,60,1,3600,1,1,1566.000, 1566.000, 0.000, 1566.000, 1549.000,0.392, 0.152, 0.372, 0.043, 0.313, 0.006,12, 12, 1,3,3,0,2,0,0,101134,93774,1162,
L_00000275,60,1,3600,1,1,1721.000, 1721.000, 0.000, 1723.000, 1720.000,0.457, 0.267, 0.424, 0.046, 0.347, 0.008,17, 17, 3,7,4,3,1,0,0,101640,92956,2148,
L_00000276,60,1,3600,1,1,1794.000, 1794.000, 0.000, 1796.000, 1778.000,1.050, 0.235, 1.009, 0.178, 0.704, 0.008,34, 33, 15,29,16,13,1,0,0,246758,232301,1352,
L_00000277,60,1,3600,1,1,1847.000, 1847.000, 0.000, 1852.000, 1836.000,0.398, 0.071, 0.382, 0.085, 0.225, 0.004,33, 32, 15,29,16,13,1,0,0,163413,151299,1661,
L_00000278,60,1,3600,1,1,1462.000, 1462.000, 0.000, 1462.000, 1457.000,0.266, 0.224, 0.254, 0.016, 0.228, 0.004,11, 11, 1,3,3,0,2,0,0,117436,106989,883,
L_00000279,60,1,3600,1,1,1647.000, 1647.000, 0.000, 1647.000, 1638.000,0.204, 0.100, 0.191, 0.025, 0.159, 0.004,15, 15, 1,3,3,0,2,0,0,95714,87923,1418,
L_00000280,60,1,3600,1,1,1647.000, 1647.000, 0.000, 1649.000, 1638.000,0.333, 0.087, 0.317, 0.049, 0.240, 0.004,19, 19, 5,11,6,5,1,0,0,140790,130541,1729,
L_00000281,60,1,3600,1,1,1657.000, 1657.000, 0.000, 1657.000, 1649.000,0.168, 0.109, 0.156, 0.023, 0.122, 0.004,13, 13, 1,3,3,0,2,0,0,86733,79942,994,
L_00000282,60,1,3600,1,1,1614.000, 1614.000, 0.000, 1614.000, 1602.000,0.182, 0.069, 0.167, 0.021, 0.138, 0.004,10, 10, 1,3,3,0,2,0,0,87144,78674,1795,
L_00000283,60,1,3600,1,1,1884.000, 1884.000, 0.000, 1886.000, 1877.000,0.257, 0.100, 0.242, 0.030, 0.185, 0.004,18, 18, 5,11,6,5,1,0,0,109647,101653,1576,
L_00000284,60,1,3600,1,1,1774.000, 1774.000, 0.000, 1776.000, 1756.000,1.539, 0.136, 1.510, 0.275, 0.424, 0.012,124, 77, 106,119,107,12,1,0,0,249235,234215,1723,
L_00000285,60,1,3600,1,1,1585.000, 1585.000, 0.000, 1585.000, 1570.000,0.405, 0.087, 0.389, 0.024, 0.353, 0.004,14, 14, 1,3,3,0,2,0,0,163237,152940,1093,
L_00000286,60,1,3600,1,1,1782.000, 1782.000, 0.000, 1784.000, 1765.000,1.275, 0.112, 1.226, 0.241, 0.631, 0.007,72, 55, 51,69,52,17,1,0,0,367157,347596,1989,
L_00000287,60,1,3600,1,1,1618.000, 1618.000, 0.000, 1618.000, 1606.000,0.198, 0.100, 0.186, 0.025, 0.147, 0.004,16, 16, 1,3,3,0,2,0,0,99833,91448,1268,
L_00000288,60,1,3600,1,1,1629.000, 1629.000, 0.000, 1629.000, 1618.000,0.144, 0.073, 0.131, 0.028, 0.092, 0.004,13, 13, 1,3,3,0,2,0,0,60856,54917,1580,
L_00000289,60,1,3600,1,1,1578.000, 1578.000, 0.000, 1578.000, 1562.000,0.173, 0.108, 0.161, 0.027, 0.125, 0.004,11, 11, 1,3,3,0,2,0,0,84218,75856,1716,
L_00000290,60,1,3600,1,1,1625.000, 1625.000, 0.000, 1626.000, 1614.000,0.753, 0.118, 0.724, 0.146, 0.429, 0.006,44, 43, 22,43,23,20,1,0,0,257201,239004,1558,
L_00000291,60,1,3600,1,1,1832.000, 1832.000, 0.000, 1836.000, 1820.000,0.336, 0.140, 0.320, 0.044, 0.243, 0.006,22, 22, 7,15,8,7,1,0,0,162456,152130,1309,
L_00000292,60,1,3600,1,1,1773.000, 1773.000, 0.000, 1773.000, 1755.000,0.249, 0.138, 0.237, 0.040, 0.183, 0.003,16, 16, 1,3,3,0,2,0,0,131845,120257,1851,
L_00000293,60,1,3600,1,1,1674.000, 1674.000, 0.000, 1675.000, 1668.000,0.137, 0.099, 0.122, 0.020, 0.090, 0.004,14, 14, 2,5,3,2,1,0,0,62755,57611,941,
L_00000294,60,1,3600,1,1,1668.000, 1668.000, 0.000, 1670.000, 1661.000,11.813, 0.146, 11.678, 1.660, 0.670, 0.059,772, 422, 737,775,745,30,8,0,0,372288,348710,1571,
L_00000295,60,1,3600,1,1,1706.000, 1706.000, 0.000, 1708.000, 1703.000,0.328, 0.099, 0.311, 0.052, 0.199, 0.006,29, 29, 13,27,14,13,1,0,0,114154,104976,1462,
L_00000296,60,1,3600,1,1,1443.000, 1443.000, 0.000, 1443.000, 1436.000,0.156, 0.106, 0.144, 0.024, 0.106, 0.004,14, 14, 1,3,3,0,2,0,0,69763,63346,1234,
L_00000297,60,1,3600,1,1,1721.000, 1721.000, 0.000, 1721.000, 1720.000,0.187, 0.110, 0.174, 0.018, 0.148, 0.003,15, 15, 1,3,3,0,2,0,0,79183,72789,1351,
L_00000298,60,1,3600,1,1,1831.000, 1831.000, 0.000, 1834.000, 1819.000,0.244, 0.124, 0.228, 0.037, 0.174, 0.004,19, 19, 4,9,5,4,1,0,0,112159,104037,1425,
L_00000299,60,1,3600,1,1,1726.000, 1726.000, 0.000, 1727.000, 1725.000,0.325, 0.112, 0.310, 0.059, 0.186, 0.004,30, 30, 14,29,15,14,1,0,0,127810,118578,1493,
L_00000300,70,1,3600,1,1,1814.000, 1814.000, 0.000, 1814.000, 1800.000,0.476, 0.298, 0.457, 0.043, 0.398, 0.010,16, 16, 1,3,3,0,2,0,0,170175,157500,2556,
L_00000301,70,1,3600,1,1,2075.000, 2075.000, 0.000, 2076.000, 2065.000,0.306, 0.137, 0.291, 0.039, 0.214, 0.004,18, 18, 5,11,6,5,1,0,0,130848,119188,2638,
L_00000302,70,1,3600,1,1,1940.000, 1940.000, 0.000, 1948.000, 1938.000,0.235, 0.144, 0.214, 0.031, 0.144, 0.010,19, 19, 7,15,8,7,1,0,0,90785,82810,2351,
L_00000303,70,1,3600,1,1,1993.000, 1993.000, 0.000, 1993.000, 1975.000,0.389, 0.149, 0.376, 0.047, 0.311, 0.005,17, 17, 1,3,3,0,2,0,0,161135,150465,1969,
L_00000304,70,1,3600,1,1,2048.000, 2048.000, 0.000, 2048.000, 2035.000,0.269, 0.168, 0.258, 0.035, 0.205, 0.004,17, 17, 1,3,3,0,2,0,0,133607,121392,3320,
L_00000305,70,1,3600,1,1,1879.000, 1879.000, 0.000, 1879.000, 1871.000,0.299, 0.189, 0.285, 0.031, 0.235, 0.004,15, 15, 1,3,3,0,2,0,0,147468,135454,2760,
L_00000306,70,1,3600,1,1,1918.000, 1918.000, 0.000, 1918.000, 1914.000,0.272, 0.201, 0.253, 0.033, 0.202, 0.010,16, 16, 1,3,3,0,2,0,0,122212,113156,1839,
L_00000307,70,1,3600,1,1,2159.000, 2159.000, 0.000, 2163.000, 2157.000,0.363, 0.164, 0.347, 0.042, 0.259, 0.006,23, 23, 6,13,7,6,1,0,0,157285,146041,2504,
L_00000308,70,1,3600,1,1,1880.000, 1880.000, 0.000, 1887.000, 1872.000,0.364, 0.254, 0.349, 0.047, 0.271, 0.003,19, 19, 4,9,5,4,1,0,0,156691,145461,2151,
L_00000309,70,1,3600,1,1,1945.000, 1945.000, 0.000, 1945.000, 1944.000,0.217, 0.190, 0.204, 0.030, 0.157, 0.003,16, 16, 1,3,3,0,2,0,0,92512,84653,2182,
L_00000310,70,1,3600,1,1,1999.000, 1999.000, 0.000, 2002.000, 1981.000,0.296, 0.140, 0.281, 0.040, 0.228, 0.003,15, 15, 2,5,3,2,1,0,0,124945,116447,1237,
L_00000311,70,1,3600,1,1,2095.000, 2095.000, 0.000, 2095.000, 2087.000,0.265, 0.182, 0.252, 0.042, 0.194, 0.004,17, 17, 1,3,3,0,2,0,0,118661,108575,2150,
L_00000312,70,1,3600,1,1,1855.000, 1855.000, 0.000, 1856.000, 1845.000,0.281, 0.110, 0.268, 0.035, 0.217, 0.004,17, 17, 2,5,3,2,1,0,0,128915,118262,3031,
L_00000313,70,1,3600,1,1,1865.000, 1865.000, 0.000, 1867.000, 1856.000,0.248, 0.181, 0.236, 0.028, 0.187, 0.004,14, 14, 2,5,3,2,1,0,0,111373,101164,2464,
L_00000314,70,1,3600,1,1,1656.000, 1656.000, 0.000, 1656.000, 1648.000,0.258, 0.189, 0.245, 0.029, 0.204, 0.003,13, 13, 1,3,3,0,2,0,0,135873,125348,2131,
L_00000315,70,1,3600,1,1,1792.000, 1792.000, 0.000, 1794.000, 1776.000,22.468, 0.249, 21.162, 5.089, 4.057, 0.081,772, 514, 690,865,695,170,5,0,0,2116567,1990676,2674,
L_00000316,70,1,3600,1,1,1939.000, 1939.000, 0.000, 1939.000, 1937.000,0.184, 0.144, 0.171, 0.022, 0.136, 0.003,13, 13, 1,3,3,0,2,0,0,83677,76564,1752,
L_00000317,70,1,3600,1,1,1995.000, 1995.000, 0.000, 1996.000, 1977.000,0.324, 0.173, 0.310, 0.054, 0.236, 0.004,16, 16, 2,5,3,2,1,0,0,126049,114941,2640,
L_00000318,70,1,3600,1,1,2308.000, 2308.000, 0.000, 2313.000, 2299.000,3.464, 0.193, 2.921, 0.656, 0.966, 0.009,137, 137, 102,205,103,102,1,0,0,551263,520360,4116,
L_00000319,70,1,3600,1,1,1734.000, 1734.000, 0.000, 1735.000, 1734.000,0.545, 0.422, 0.528, 0.029, 0.461, 0.004,18, 18, 7,15,8,7,1,0,0,200639,185661,2832,
L_00000320,70,1,3600,1,1,1861.000, 1861.000, 0.000, 1861.000, 1852.000,0.222, 0.137, 0.208, 0.034, 0.157, 0.003,15, 15, 1,3,3,0,2,0,0,103562,94512,2045,
L_00000321,70,1,3600,1,1,1923.000, 1923.000, 0.000, 1924.000, 1920.000,0.279, 0.153, 0.266, 0.032, 0.203, 0.003,17, 17, 4,9,5,4,1,0,0,119905,110837,2286,
L_00000322,70,1,3600,1,1,2074.000, 2074.000, 0.000, 2074.000, 2064.000,0.291, 0.204, 0.278, 0.039, 0.226, 0.003,17, 17, 1,3,3,0,2,0,0,136917,126593,2734,
L_00000323,70,1,3600,1,1,2013.000, 2013.000, 0.000, 2013.000, 1997.000,0.269, 0.165, 0.256, 0.043, 0.193, 0.003,17, 17, 1,3,3,0,2,0,0,122987,113005,2693,
L_00000324,70,1,3600,1,1,2047.000, 2047.000, 0.000, 2047.000, 2034.000,0.461, 0.302, 0.449, 0.036, 0.397, 0.003,15, 15, 1,3,3,0,2,0,0,212571,196937,4442,
L_00000325,70,1,3600,1,1,1840.000, 1840.000, 0.000, 1840.000, 1828.000,0.303, 0.175, 0.291, 0.035, 0.239, 0.004,15, 15, 1,3,3,0,2,0,0,140807,128631,2351,
L_00000326,70,1,3600,1,1,1942.000, 1942.000, 0.000, 1942.000, 1941.000,0.216, 0.160, 0.204, 0.021, 0.168, 0.003,13, 13, 1,3,3,0,2,0,0,103628,94538,2159,
L_00000327,70,1,3600,1,1,1554.000, 1554.000, 0.000, 1554.000, 1536.000,0.391, 0.130, 0.380, 0.070, 0.292, 0.003,17, 17, 1,3,3,0,2,0,0,193837,176778,2450,
L_00000328,70,1,3600,1,1,1824.000, 1824.000, 0.000, 1824.000, 1811.000,0.497, 0.273, 0.486, 0.040, 0.429, 0.003,16, 16, 1,3,3,0,2,0,0,236548,221262,3390,
L_00000329,70,1,3600,1,1,1805.000, 1805.000, 0.000, 1805.000, 1790.000,0.239, 0.136, 0.228, 0.039, 0.175, 0.004,13, 13, 1,3,3,0,2,0,0,111928,102695,1827,
L_00000330,70,1,3600,1,1,1988.000, 1988.000, 0.000, 1990.000, 1969.000,0.902, 0.238, 0.887, 0.082, 0.757, 0.003,23, 23, 6,13,7,6,1,0,0,433326,408310,3084,
L_00000331,70,1,3600,1,1,1795.000, 1795.000, 0.000, 1795.000, 1779.000,0.420, 0.140, 0.408, 0.046, 0.347, 0.004,14, 14, 1,3,3,0,2,0,0,227461,212138,2238,
L_00000332,70,1,3600,1,1,1771.000, 1771.000, 0.000, 1772.000, 1753.000,0.278, 0.152, 0.264, 0.047, 0.198, 0.003,15, 15, 2,5,3,2,1,0,0,125163,114328,2819,
L_00000333,70,1,3600,1,1,2000.000, 2000.000, 0.000, 2000.000, 1982.000,0.310, 0.195, 0.298, 0.048, 0.233, 0.004,17, 17, 1,3,3,0,2,0,0,151773,141176,1688,
L_00000334,70,1,3600,1,1,2350.000, 2350.000, 0.000, 2354.000, 2345.000,0.284, 0.191, 0.270, 0.032, 0.217, 0.004,16, 16, 3,7,4,3,1,0,0,142820,130404,3729,
L_00000335,70,1,3600,1,1,1796.000, 1796.000, 0.000, 1796.000, 1780.000,0.467, 0.170, 0.454, 0.047, 0.390, 0.004,17, 17, 1,3,3,0,2,0,0,216338,201615,2410,
L_00000336,70,1,3600,1,1,1988.000, 1988.000, 0.000, 1988.000, 1969.000,0.212, 0.110, 0.201, 0.033, 0.151, 0.004,13, 13, 1,3,3,0,2,0,0,102667,92335,3351,
L_00000337,70,1,3600,1,1,1960.000, 1960.000, 0.000, 1983.000, 1960.000,0.826, 0.189, 0.805, 0.160, 0.440, 0.006,46, 46, 27,55,27,28,0,0,0,264887,245961,2297,
L_00000338,70,1,3600,1,1,1834.000, 1834.000, 0.000, 1834.000, 1822.000,0.345, 0.155, 0.332, 0.041, 0.274, 0.003,14, 14, 1,3,3,0,2,0,0,132007,121797,2692,
L_00000339,70,1,3600,1,1,2083.000, 2083.000, 0.000, 2083.000, 2074.000,0.406, 0.262, 0.383, 0.044, 0.311, 0.003,14, 14, 1,3,3,0,2,0,0,114066,104139,2952,
L_00000340,70,1,3600,1,1,1921.000, 1921.000, 0.000, 1922.000, 1918.000,0.332, 0.247, 0.317, 0.033, 0.265, 0.004,14, 14, 2,5,3,2,1,0,0,108307,99766,2415,
L_00000341,70,1,3600,1,1,1854.000, 1854.000, 0.000, 1855.000, 1844.000,1.155, 0.437, 1.134, 0.207, 0.700, 0.006,45, 44, 24,47,25,22,1,0,0,337308,311099,3635,
L_00000342,70,1,3600,1,1,2159.000, 2159.000, 0.000, 2162.000, 2157.000,0.260, 0.153, 0.245, 0.035, 0.178, 0.003,20, 20, 5,11,6,5,1,0,0,108017,99150,2276,
L_00000343,70,1,3600,1,1,1935.000, 1935.000, 0.000, 1936.000, 1933.000,0.216, 0.149, 0.202, 0.026, 0.157, 0.003,16, 16, 3,7,4,3,1,0,0,91176,82089,2935,
L_00000344,70,1,3600,1,1,2263.000, 2263.000, 0.000, 2264.000, 2250.000,2.041, 0.166, 2.005, 0.327, 0.700, 0.012,74, 54, 54,69,55,14,1,0,0,254297,236938,3990,
L_00000345,70,1,3600,1,1,1719.000, 1719.000, 0.000, 1719.000, 1717.000,0.250, 0.193, 0.239, 0.026, 0.194, 0.003,16, 16, 1,3,3,0,2,0,0,106557,99096,1356,
L_00000346,70,1,3600,1,1,1946.000, 1946.000, 0.000, 1947.000, 1945.000,0.186, 0.138, 0.172, 0.024, 0.134, 0.004,12, 12, 2,5,3,2,1,0,0,86319,78237,2390,
L_00000347,70,1,3600,1,1,1819.000, 1819.000, 0.000, 1819.000, 1805.000,0.235, 0.166, 0.224, 0.027, 0.183, 0.004,12, 12, 1,3,3,0,2,0,0,103476,94532,2596,
L_00000348,70,1,3600,1,1,1676.000, 1676.000, 0.000, 1676.000, 1670.000,0.358, 0.176, 0.347, 0.040, 0.290, 0.004,14, 14, 1,3,3,0,2,0,0,173999,158793,4076,
L_00000349,70,1,3600,1,1,1710.000, 1710.000, 0.000, 1710.000, 1707.000,0.198, 0.140, 0.186, 0.019, 0.151, 0.003,13, 13, 1,3,3,0,2,0,0,101868,92329,2185,
L_00000350,80,1,3600,1,1,2063.000, 2063.000, 0.000, 2063.000, 2052.000,0.519, 0.316, 0.507, 0.042, 0.444, 0.003,15, 15, 1,3,3,0,2,0,0,238308,216509,3990,
L_00000351,80,1,3600,1,1,2123.000, 2123.000, 0.000, 2124.000, 2118.000,0.350, 0.244, 0.337, 0.041, 0.276, 0.004,17, 17, 2,5,3,2,1,0,0,166844,152416,3056,
L_00000352,80,1,3600,1,1,2224.000, 2224.000, 0.000, 2226.000, 2207.000,6.120, 0.230, 5.366, 1.443, 1.771, 0.017,144, 140, 99,191,100,91,1,0,0,884913,835000,3812,
L_00000353,80,1,3600,1,1,2076.000, 2076.000, 0.000, 2079.000, 2066.000,0.520, 0.313, 0.503, 0.046, 0.433, 0.004,16, 16, 2,5,3,2,1,0,0,219655,204691,3346,
L_00000354,80,1,3600,1,1,2399.000, 2399.000, 0.000, 2423.000, 2399.000,0.528, 0.262, 0.514, 0.062, 0.423, 0.004,19, 19, 2,5,3,2,1,0,0,227880,211705,4137,
L_00000355,80,1,3600,1,1,2036.000, 2036.000, 0.000, 2036.000, 2022.000,0.365, 0.278, 0.352, 0.045, 0.288, 0.003,14, 14, 1,3,3,0,2,0,0,156356,144789,2825,
L_00000356,80,1,3600,1,1,2236.000, 2236.000, 0.000, 2237.000, 2220.000,3.372, 0.355, 3.291, 0.637, 1.033, 0.015,121, 83, 94,113,95,18,1,0,0,511635,481636,3082,
L_00000357,80,1,3600,1,1,2180.000, 2180.000, 0.000, 2180.000, 2180.000,0.220, 0.209, 0.209, 0.028, 0.173, 0.004,10, 10, 1,3,1,2,0,0,0,102065,92082,2958,
L_00000358,80,1,3600,1,1,2054.000, 2054.000, 0.000, 2054.000, 2042.000,0.543, 0.265, 0.532, 0.046, 0.463, 0.004,16, 16, 1,3,3,0,2,0,0,246625,231429,2794,
L_00000359,80,1,3600,1,1,2233.000, 2233.000, 0.000, 2234.000, 2217.000,0.835, 0.279, 0.818, 0.137, 0.570, 0.003,28, 27, 10,19,11,8,1,0,0,303309,284472,3982,
