instName, numOfJobs, numOfThreads, timeLimit, feasible, optimal, globalUB, globalLB, gap,rootUB, rootLB, timeCost, timeOnRoot, timeOnCG, timeOnRMP, timeOnPP, timeOnHeuristics, cntRMPCall, cntPPCall, cntHeuristicsCall, numOfNodes, numOfNodesSolved, numOfNodesRemained, numOfNodesPrunedByInfeasible, numOfNodesPrunedByBound, numOfNodesPrunedByOptimal, numOfLabels, numOfLabelsPrunedByLb, numOfLabelsDominated
L_00000137,30,1,3600,1,1,801.000, 801.000, 0.000, 805.000, 796.000,0.736, 0.014, 0.703, 0.190, 0.117, 0.006,216, 216, 94,189,143,46,3,45,1,153269,131889,0,
L_00000138,30,1,3600,1,1,838.000, 838.000, 0.000, 839.000, 836.000,0.070, 0.027, 0.057, 0.022, 0.026, 0.004,25, 25, 10,21,11,10,1,0,0,31630,27804,0,
L_00000139,30,1,3600,1,1,908.000, 908.000, 0.000, 918.000, 891.000,0.043, 0.015, 0.026, 0.010, 0.011, 0.006,10, 10, 2,5,3,2,1,0,0,13386,11868,0,
L_00000140,30,1,3600,1,1,834.000, 834.000, 0.000, 835.000, 832.000,0.034, 0.016, 0.021, 0.005, 0.008, 0.004,11, 11, 3,7,5,2,1,0,1,11563,10169,0,
L_00000141,30,1,3600,1,1,680.000, 680.000, 0.000, 681.000, 662.000,0.097, 0.018, 0.083, 0.017, 0.058, 0.004,15, 15, 4,9,5,4,1,0,0,72877,64890,0,
L_00000142,30,1,3600,1,1,713.000, 713.000, 0.000, 714.000, 699.000,0.055, 0.024, 0.043, 0.008, 0.029, 0.004,10, 10, 2,5,3,2,1,0,0,31341,27807,0,
L_00000143,30,1,3600,1,1,755.000, 755.000, 0.000, 756.000, 745.000,0.140, 0.014, 0.120, 0.043, 0.060, 0.009,38, 38, 17,35,20,15,1,2,0,69029,61017,0,
L_00000144,30,1,3600,1,1,775.000, 775.000, 0.000, 775.000, 767.000,0.035, 0.019, 0.024, 0.007, 0.013, 0.004,6, 6, 1,3,3,0,1,1,0,13112,11498,0,
L_00000145,30,1,3600,1,1,789.000, 789.000, 0.000, 789.000, 782.000,0.039, 0.022, 0.027, 0.005, 0.017, 0.004,8, 8, 1,3,3,0,1,1,0,20357,18199,0,
L_00000146,30,1,3600,1,1,836.000, 836.000, 0.000, 837.000, 834.000,0.033, 0.016, 0.020, 0.005, 0.010, 0.004,8, 8, 2,5,3,2,1,0,0,11624,10274,0,
L_00000147,30,1,3600,1,1,772.000, 772.000, 0.000, 775.000, 764.000,0.088, 0.024, 0.071, 0.014, 0.048, 0.004,20, 20, 7,15,8,7,1,0,0,49114,44029,0,
L_00000148,30,1,3600,1,1,825.000, 825.000, 0.000, 825.000, 822.000,0.038, 0.020, 0.026, 0.006, 0.016, 0.004,10, 10, 1,3,3,0,1,1,0,12870,11259,0,
L_00000149,30,1,3600,1,1,814.000, 814.000, 0.000, 816.000, 810.000,0.032, 0.016, 0.019, 0.005, 0.012, 0.004,9, 9, 2,5,3,2,1,0,0,11875,10379,0,
L_00000150,40,1,3600,1,1,1220.000, 1220.000, 0.000, 1220.000, 1212.000,0.163, 0.101, 0.152, 0.009, 0.135, 0.004,12, 12, 1,3,3,0,1,1,0,26333,23911,0,
L_00000151,40,1,3600,1,1,1140.000, 1140.000, 0.000, 1141.000, 1124.000,0.078, 0.037, 0.065, 0.010, 0.046, 0.003,11, 11, 3,7,4,3,1,0,0,32778,29825,0,
L_00000152,40,1,3600,1,1,1049.000, 1049.000, 0.000, 1049.000, 1046.000,0.065, 0.038, 0.054, 0.011, 0.039, 0.004,8, 8, 1,3,3,0,1,1,0,29003,25954,0,
L_00000153,40,1,3600,1,1,1151.000, 1151.000, 0.000, 1151.000, 1137.000,0.096, 0.049, 0.084, 0.013, 0.065, 0.004,9, 9, 1,3,3,0,1,1,0,36662,33410,0,
L_00000154,40,1,3600,1,1,988.000, 988.000, 0.000, 991.000, 979.000,0.088, 0.042, 0.072, 0.016, 0.051, 0.008,13, 13, 2,5,3,2,1,0,0,52451,46983,0,
L_00000155,40,1,3600,1,1,1186.000, 1186.000, 0.000, 1193.000, 1175.000,0.536, 0.040, 0.511, 0.149, 0.147, 0.011,108, 108, 52,105,87,18,1,34,0,102387,93666,0,
L_00000156,40,1,3600,1,1,1162.000, 1162.000, 0.000, 1183.000, 1149.000,0.071, 0.037, 0.058, 0.009, 0.040, 0.003,10, 10, 2,5,3,2,1,0,0,21730,19775,0,
L_00000157,40,1,3600,1,1,1247.000, 1247.000, 0.000, 1248.000, 1242.000,0.090, 0.045, 0.077, 0.016, 0.050, 0.005,19, 19, 6,13,7,6,1,0,0,40323,36699,0,
L_00000158,40,1,3600,1,1,1174.000, 1174.000, 0.000, 1176.000, 1162.000,0.316, 0.032, 0.284, 0.092, 0.113, 0.005,53, 53, 28,57,31,26,1,1,1,105590,95759,0,
L_00000159,40,1,3600,1,1,1198.000, 1198.000, 0.000, 1198.000, 1188.000,0.055, 0.029, 0.044, 0.009, 0.029, 0.004,10, 10, 1,3,3,0,1,1,0,24716,22645,0,
L_00000160,40,1,3600,1,1,1323.000, 1323.000, 0.000, 1332.000, 1304.000,0.840, 0.041, 0.737, 0.272, 0.263, 0.010,106, 106, 77,155,79,76,1,1,0,262902,243148,0,
L_00000161,40,1,3600,1,1,1024.000, 1024.000, 0.000, 1032.000, 1019.000,0.085, 0.032, 0.071, 0.014, 0.049, 0.006,12, 12, 4,9,5,4,1,0,0,41178,37321,0,
L_00000162,40,1,3600,1,1,1133.000, 1133.000, 0.000, 1134.000, 1117.000,0.084, 0.035, 0.072, 0.011, 0.057, 0.003,12, 12, 2,5,3,2,1,0,0,44719,41152,0,
L_00000163,40,1,3600,1,1,1130.000, 1130.000, 0.000, 1132.000, 1113.000,0.442, 0.045, 0.417, 0.092, 0.235, 0.005,49, 49, 23,47,31,16,1,7,0,154866,142093,0,
L_00000164,40,1,3600,1,1,1158.000, 1158.000, 0.000, 1160.000, 1144.000,0.092, 0.035, 0.077, 0.013, 0.049, 0.005,16, 16, 7,15,8,7,1,0,0,45108,41777,0,
L_00000165,40,1,3600,1,1,1117.000, 1117.000, 0.000, 1117.000, 1099.000,0.115, 0.045, 0.103, 0.012, 0.084, 0.003,10, 10, 1,3,3,0,1,1,0,81879,74824,0,
L_00000166,40,1,3600,1,1,1055.000, 1055.000, 0.000, 1057.000, 1053.000,0.206, 0.028, 0.189, 0.071, 0.071, 0.006,45, 45, 24,49,26,23,1,1,0,74065,66614,0,
L_00000167,40,1,3600,1,1,1286.000, 1286.000, 0.000, 1287.000, 1285.000,0.069, 0.039, 0.057, 0.013, 0.036, 0.004,15, 15, 4,9,5,4,1,0,0,35784,32702,0,
L_00000168,40,1,3600,1,1,1246.000, 1246.000, 0.000, 1250.000, 1241.000,0.075, 0.031, 0.060, 0.009, 0.045, 0.004,12, 12, 3,7,4,3,1,0,0,34547,30894,0,
L_00000169,40,1,3600,1,1,1044.000, 1044.000, 0.000, 1044.000, 1041.000,0.060, 0.035, 0.049, 0.009, 0.033, 0.004,10, 10, 1,3,3,0,1,1,0,24499,22665,0,
L_00000170,40,1,3600,1,1,1022.000, 1022.000, 0.000, 1022.000, 1017.000,0.062, 0.030, 0.051, 0.008, 0.037, 0.003,10, 10, 1,3,3,0,1,1,0,29062,26410,0,
L_00000171,40,1,3600,1,1,1079.000, 1079.000, 0.000, 1080.000, 1079.000,0.065, 0.034, 0.053, 0.004, 0.041, 0.004,12, 12, 2,5,3,2,1,0,0,27920,25487,0,
L_00000172,40,1,3600,1,1,1176.000, 1176.000, 0.000, 1177.000, 1164.000,0.075, 0.042, 0.061, 0.008, 0.043, 0.005,11, 11, 2,5,3,2,1,0,0,34971,31654,0,
L_00000173,40,1,3600,1,1,1074.000, 1074.000, 0.000, 1074.000, 1074.000,0.045, 0.034, 0.034, 0.006, 0.024, 0.003,7, 7, 1,3,1,2,0,0,0,18336,16667,0,
L_00000174,40,1,3600,1,1,1111.000, 1111.000, 0.000, 1111.000, 1093.000,0.114, 0.040, 0.103, 0.017, 0.079, 0.003,13, 13, 1,3,3,0,1,1,0,71490,65605,0,
L_00000175,40,1,3600,1,1,1113.000, 1113.000, 0.000, 1113.000, 1095.000,0.090, 0.032, 0.078, 0.019, 0.054, 0.003,14, 14, 1,3,3,0,1,1,0,48059,43995,0,
L_00000176,40,1,3600,1,1,1005.000, 1005.000, 0.000, 1005.000, 998.000,0.056, 0.030, 0.042, 0.006, 0.031, 0.004,11, 11, 1,3,3,0,1,1,0,20648,18932,0,
L_00000177,40,1,3600,1,1,1181.000, 1181.000, 0.000, 1183.000, 1170.000,0.063, 0.023, 0.049, 0.013, 0.026, 0.004,14, 14, 5,11,6,5,1,0,0,22531,20391,0,
L_00000178,40,1,3600,1,1,1139.000, 1139.000, 0.000, 1141.000, 1123.000,0.349, 0.042, 0.331, 0.102, 0.131, 0.005,51, 51, 28,57,34,23,1,5,0,121177,109566,0,
L_00000179,40,1,3600,1,1,1203.000, 1203.000, 0.000, 1205.000, 1194.000,0.067, 0.031, 0.056, 0.014, 0.035, 0.003,19, 19, 4,9,5,4,1,0,0,32439,29486,0,
L_00000180,40,1,3600,1,1,1058.000, 1058.000, 0.000, 1059.000, 1056.000,0.080, 0.049, 0.068, 0.010, 0.046, 0.003,12, 12, 2,5,3,2,1,0,0,38185,35001,0,
L_00000181,40,1,3600,1,1,1290.000, 1290.000, 0.000, 1292.000, 1289.000,0.710, 0.049, 0.635, 0.176, 0.199, 0.004,141, 135, 94,177,100,77,1,5,0,221294,200901,0,
L_00000182,40,1,3600,1,1,1238.000, 1238.000, 0.000, 1242.000, 1232.000,0.096, 0.034, 0.081, 0.028, 0.045, 0.005,22, 22, 8,17,9,8,1,0,0,51179,45955,0,
L_00000183,40,1,3600,1,1,1109.000, 1109.000, 0.000, 1112.000, 1090.000,7.343, 0.038, 6.876, 2.094, 1.406, 0.026,569, 569, 406,813,428,385,1,21,0,2015353,1823040,0,
L_00000184,40,1,3600,1,1,1062.000, 1062.000, 0.000, 1064.000, 1061.000,0.074, 0.040, 0.057, 0.016, 0.033, 0.005,13, 13, 3,7,4,3,1,0,0,30477,27659,0,
L_00000185,40,1,3600,1,1,1047.000, 1047.000, 0.000, 1049.000, 1044.000,0.405, 0.032, 0.386, 0.108, 0.140, 0.004,78, 77, 42,83,53,30,1,10,0,152849,136545,0,
L_00000186,40,1,3600,1,1,1025.000, 1025.000, 0.000, 1026.000, 1020.000,0.099, 0.039, 0.085, 0.014, 0.059, 0.004,19, 19, 6,13,7,6,1,0,0,59882,54904,0,
L_00000187,40,1,3600,1,1,967.000, 967.000, 0.000, 968.000, 956.000,0.106, 0.037, 0.095, 0.013, 0.074, 0.004,12, 12, 2,5,3,2,1,0,0,72820,67699,0,
L_00000188,40,1,3600,1,1,1138.000, 1138.000, 0.000, 1139.000, 1122.000,0.370, 0.040, 0.339, 0.103, 0.152, 0.005,54, 54, 25,51,31,20,1,5,0,152017,139791,0,
L_00000189,40,1,3600,1,1,1171.000, 1171.000, 0.000, 1223.000, 1159.000,2.183, 0.032, 2.011, 0.600, 0.410, 0.014,318, 318, 206,413,248,165,1,41,0,523233,471544,0,
L_00000190,40,1,3600,1,1,1075.000, 1075.000, 0.000, 1075.000, 1075.000,0.040, 0.029, 0.029, 0.004, 0.021, 0.003,4, 4, 1,3,1,2,0,0,0,20254,18261,0,
L_00000191,40,1,3600,1,1,1000.000, 1000.000, 0.000, 1002.000, 992.000,0.071, 0.040, 0.058, 0.010, 0.043, 0.003,12, 12, 2,5,3,2,1,0,0,36572,32854,0,
L_00000192,40,1,3600,1,1,1197.000, 1197.000, 0.000, 1198.000, 1187.000,2.150, 0.041, 2.048, 0.579, 0.214, 0.012,489, 489, 265,531,443,88,9,168,1,233898,209739,0,
L_00000193,40,1,3600,1,1,1224.000, 1224.000, 0.000, 1229.000, 1217.000,1.954, 0.023, 1.903, 0.461, 0.128, 0.016,445, 445, 223,447,418,29,7,187,1,120399,109712,0,
L_00000194,40,1,3600,1,1,1170.000, 1170.000, 0.000, 1171.000, 1157.000,0.052, 0.027, 0.040, 0.010, 0.022, 0.005,13, 13, 3,7,4,3,1,0,0,18221,16517,0,
L_00000195,40,1,3600,1,1,939.000, 939.000, 0.000, 939.000, 925.000,0.077, 0.048, 0.064, 0.012, 0.047, 0.005,12, 12, 1,3,3,0,1,1,0,30631,27913,0,
L_00000196,40,1,3600,1,1,1126.000, 1126.000, 0.000, 1129.000, 1109.000,0.073, 0.041, 0.060, 0.012, 0.043, 0.003,10, 10, 2,5,3,2,1,0,0,36455,33012,0,
L_00000197,40,1,3600,1,1,1015.000, 1015.000, 0.000, 1016.000, 1009.000,0.065, 0.045, 0.053, 0.007, 0.038, 0.004,10, 10, 3,7,4,3,1,0,0,31922,29411,0,
L_00000198,40,1,3600,1,1,1236.000, 1236.000, 0.000, 1236.000, 1230.000,0.063, 0.046, 0.051, 0.008, 0.038, 0.004,12, 12, 1,3,3,0,1,1,0,33217,29786,0,
L_00000199,40,1,3600,1,1,1200.000, 1200.000, 0.000, 1214.000, 1190.000,1.442, 0.040, 1.378, 0.548, 0.203, 0.010,267, 267, 136,273,235,38,3,96,0,216775,197065,0,
L_00000200,50,1,3600,1,1,1593.000, 1593.000, 0.000, 1597.000, 1579.000,0.118, 0.056, 0.096, 0.018, 0.065, 0.010,14, 14, 4,9,5,4,1,0,0,51027,46815,0,
L_00000201,50,1,3600,1,1,1545.000, 1545.000, 0.000, 1553.000, 1526.000,1.270, 0.055, 1.168, 0.440, 0.325, 0.017,164, 164, 84,169,138,31,1,53,0,290459,267221,0,
L_00000202,50,1,3600,1,1,1276.000, 1276.000, 0.000, 1276.000, 1274.000,0.097, 0.066, 0.080, 0.018, 0.052, 0.006,12, 12, 1,3,3,0,1,1,0,46217,42347,0,
L_00000203,50,1,3600,1,1,1450.000, 1450.000, 0.000, 1453.000, 1443.000,0.144, 0.055, 0.125, 0.022, 0.083, 0.007,20, 20, 7,15,8,7,1,0,0,58584,54492,0,
L_00000204,50,1,3600,1,1,1505.000, 1505.000, 0.000, 1515.000, 1504.000,2.316, 0.047, 2.025, 0.566, 0.494, 0.018,193, 193, 134,269,135,134,1,0,0,541333,501043,0,
L_00000205,50,1,3600,1,1,1385.000, 1385.000, 0.000, 1385.000, 1372.000,0.107, 0.058, 0.093, 0.014, 0.069, 0.007,14, 14, 1,3,3,0,1,1,0,58463,54235,0,
L_00000206,50,1,3600,1,1,1606.000, 1606.000, 0.000, 1607.000, 1593.000,0.537, 0.057, 0.489, 0.166, 0.155, 0.021,70, 70, 37,75,54,21,1,16,0,133740,123895,0,
L_00000207,50,1,3600,1,1,1348.000, 1348.000, 0.000, 1352.000, 1331.000,1.788, 0.073, 1.624, 0.544, 0.490, 0.008,120, 120, 76,153,81,72,1,4,0,484111,449494,0,
L_00000208,50,1,3600,1,1,1219.000, 1219.000, 0.000, 1220.000, 1211.000,0.089, 0.038, 0.070, 0.012, 0.047, 0.009,11, 11, 2,5,3,2,1,0,0,40415,37108,0,
L_00000209,50,1,3600,1,1,1239.000, 1239.000, 0.000, 1239.000, 1233.000,0.099, 0.070, 0.086, 0.011, 0.068, 0.005,10, 10, 1,3,3,0,1,1,0,51357,46866,0,
L_00000210,50,1,3600,1,1,1501.000, 1501.000, 0.000, 1502.000, 1500.000,0.124, 0.062, 0.108, 0.017, 0.077, 0.006,14, 14, 4,9,5,4,1,0,0,65221,60232,0,
L_00000211,50,1,3600,1,1,1214.000, 1214.000, 0.000, 1215.000, 1206.000,0.104, 0.040, 0.087, 0.013, 0.055, 0.006,15, 15, 6,13,7,6,1,0,0,52762,47757,0,
L_00000212,50,1,3600,1,1,1389.000, 1389.000, 0.000, 1391.000, 1376.000,0.223, 0.071, 0.204, 0.030, 0.149, 0.008,22, 22, 7,15,8,7,1,0,0,134187,125262,0,
L_00000213,50,1,3600,1,1,1459.000, 1459.000, 0.000, 1459.000, 1453.000,0.072, 0.045, 0.059, 0.011, 0.039, 0.005,11, 11, 1,3,3,0,1,1,0,32809,30141,0,
L_00000214,50,1,3600,1,1,1367.000, 1367.000, 0.000, 1370.000, 1352.000,2.486, 0.064, 2.235, 0.756, 0.624, 0.022,162, 162, 115,231,117,114,1,1,0,763973,698719,0,
L_00000215,50,1,3600,1,1,1551.000, 1551.000, 0.000, 1554.000, 1533.000,0.459, 0.069, 0.429, 0.147, 0.152, 0.013,61, 61, 27,55,44,11,1,16,0,137469,127704,0,
L_00000216,50,1,3600,1,1,1299.000, 1299.000, 0.000, 1299.000, 1299.000,0.084, 0.072, 0.072, 0.012, 0.056, 0.004,9, 9, 1,3,1,2,0,0,0,54406,49167,0,
L_00000217,50,1,3600,1,1,1448.000, 1448.000, 0.000, 1448.000, 1441.000,0.106, 0.054, 0.093, 0.018, 0.065, 0.004,12, 12, 1,3,3,0,1,1,0,59770,55407,0,
L_00000218,50,1,3600,1,1,1552.000, 1552.000, 0.000, 1555.000, 1534.000,0.427, 0.059, 0.385, 0.087, 0.251, 0.014,32, 32, 12,25,15,10,1,2,0,225174,212557,0,
L_00000219,50,1,3600,1,1,1433.000, 1433.000, 0.000, 1436.000, 1425.000,0.199, 0.081, 0.179, 0.042, 0.116, 0.010,24, 24, 9,19,10,9,1,0,0,128553,117724,0,
L_00000220,50,1,3600,1,1,1492.000, 1492.000, 0.000, 1495.000, 1490.000,0.101, 0.043, 0.086, 0.015, 0.058, 0.007,17, 17, 5,11,6,5,1,0,0,49180,44609,0,
L_00000221,50,1,3600,1,1,1556.000, 1556.000, 0.000, 1563.000, 1538.000,0.580, 0.086, 0.517, 0.142, 0.294, 0.005,42, 42, 21,43,23,20,1,1,0,230048,213435,0,
L_00000222,50,1,3600,1,1,1368.000, 1368.000, 0.000, 1372.000, 1353.000,0.157, 0.050, 0.142, 0.032, 0.094, 0.004,19, 19, 7,15,8,7,1,0,0,79515,73836,0,
L_00000223,50,1,3600,1,1,1370.000, 1370.000, 0.000, 1378.000, 1355.000,0.988, 0.072, 0.879, 0.241, 0.449, 0.026,71, 71, 43,87,45,42,1,1,0,405190,379578,0,
L_00000224,50,1,3600,1,1,1520.000, 1520.000, 0.000, 1544.000, 1520.000,0.079, 0.064, 0.067, 0.014, 0.045, 0.005,11, 11, 2,5,2,3,0,0,0,40395,37330,0,
L_00000225,50,1,3600,1,1,1502.000, 1502.000, 0.000, 1503.000, 1501.000,0.116, 0.068, 0.102, 0.016, 0.073, 0.004,16, 16, 5,11,6,5,1,0,0,51495,47713,0,
L_00000226,50,1,3600,1,1,1280.000, 1280.000, 0.000, 1281.000, 1278.000,0.118, 0.066, 0.105, 0.015, 0.072, 0.004,17, 17, 6,13,7,6,1,0,0,51843,48256,0,
L_00000227,50,1,3600,1,1,1623.000, 1623.000, 0.000, 1626.000, 1612.000,11.737, 0.055, 10.617, 3.114, 1.521, 0.056,657, 657, 518,1037,523,514,1,4,0,1707027,1564201,0,
L_00000228,50,1,3600,1,1,1356.000, 1356.000, 0.000, 1357.000, 1340.000,4.686, 0.049, 4.196, 1.382, 0.966, 0.026,258, 258, 192,385,196,189,1,3,0,1058867,978827,0,
L_00000229,50,1,3600,1,1,1394.000, 1394.000, 0.000, 1394.000, 1382.000,0.126, 0.073, 0.114, 0.015, 0.090, 0.004,12, 12, 1,3,3,0,1,1,0,92673,84295,0,
L_00000230,50,1,3600,1,1,1415.000, 1415.000, 0.000, 1415.000, 1405.000,0.114, 0.070, 0.103, 0.019, 0.076, 0.004,14, 14, 1,3,3,0,1,1,0,62948,58327,0,
L_00000231,50,1,3600,1,1,1157.000, 1157.000, 0.000, 1157.000, 1143.000,0.168, 0.065, 0.156, 0.021, 0.127, 0.004,16, 16, 1,3,3,0,1,1,0,88887,83041,0,
L_00000232,50,1,3600,1,1,1291.000, 1291.000, 0.000, 1291.000, 1291.000,0.091, 0.078, 0.078, 0.009, 0.064, 0.004,7, 7, 1,3,1,2,0,0,0,58985,55106,0,
L_00000233,50,1,3600,1,1,1247.000, 1247.000, 0.000, 1247.000, 1242.000,0.106, 0.041, 0.093, 0.016, 0.069, 0.004,14, 14, 1,3,3,0,1,1,0,54483,50210,0,
L_00000234,50,1,3600,1,1,1581.000, 1581.000, 0.000, 1583.000, 1566.000,14.174, 0.101, 13.591, 4.148, 1.009, 0.059,1615, 1615, 861,1721,1561,160,20,680,0,701462,655623,0,
L_00000235,50,1,3600,1,1,1246.000, 1246.000, 0.000, 1246.000, 1241.000,0.135, 0.059, 0.125, 0.016, 0.095, 0.004,17, 17, 1,3,3,0,1,1,0,74860,68999,0,
L_00000236,50,1,3600,1,1,1431.000, 1431.000, 0.000, 1431.000, 1423.000,0.117, 0.067, 0.106, 0.014, 0.083, 0.003,12, 12, 1,3,3,0,1,1,0,72331,66713,0,
L_00000237,50,1,3600,1,1,1357.000, 1357.000, 0.000, 1361.000, 1341.000,0.212, 0.059, 0.194, 0.036, 0.130, 0.005,22, 22, 9,19,10,9,1,0,0,109699,101842,0,
L_00000238,50,1,3600,1,1,1361.000, 1361.000, 0.000, 1361.000, 1346.000,0.108, 0.046, 0.096, 0.016, 0.069, 0.004,12, 12, 1,3,3,0,1,1,0,65901,60277,0,
L_00000239,50,1,3600,1,1,1480.000, 1480.000, 0.000, 1482.000, 1476.000,0.103, 0.047, 0.089, 0.016, 0.060, 0.003,14, 14, 4,9,5,4,1,0,0,49833,45781,0,
L_00000240,50,1,3600,1,1,1492.000, 1492.000, 0.000, 1492.000, 1490.000,0.094, 0.062, 0.083, 0.019, 0.057, 0.004,15, 15, 1,3,3,0,1,1,0,40391,37072,0,
L_00000241,50,1,3600,1,1,1469.000, 1469.000, 0.000, 1469.000, 1464.000,0.095, 0.059, 0.083, 0.010, 0.061, 0.004,12, 12, 1,3,3,0,1,1,0,52063,47768,0,
L_00000242,50,1,3600,1,1,1393.000, 1393.000, 0.000, 1394.000, 1381.000,0.112, 0.054, 0.099, 0.019, 0.075, 0.004,12, 12, 2,5,3,2,1,0,0,50140,46229,0,
L_00000243,50,1,3600,1,1,1484.000, 1484.000, 0.000, 1486.000, 1481.000,0.106, 0.060, 0.093, 0.016, 0.061, 0.004,15, 15, 5,11,6,5,1,0,0,48925,45154,0,
L_00000244,50,1,3600,1,1,1355.000, 1355.000, 0.000, 1360.000, 1339.000,0.199, 0.065, 0.184, 0.035, 0.126, 0.004,19, 19, 6,13,7,6,1,0,0,102455,94593,0,
L_00000245,50,1,3600,1,1,1436.000, 1436.000, 0.000, 1444.000, 1428.000,0.100, 0.045, 0.086, 0.015, 0.061, 0.005,11, 11, 3,7,4,3,1,0,0,49274,45185,0,
L_00000246,50,1,3600,1,1,1518.000, 1518.000, 0.000, 1518.000, 1518.000,0.111, 0.100, 0.100, 0.012, 0.083, 0.004,11, 11, 1,3,1,2,0,0,0,91200,83372,0,
L_00000247,50,1,3600,1,1,1554.000, 1554.000, 0.000, 1554.000, 1536.000,0.177, 0.056, 0.165, 0.021, 0.135, 0.003,14, 14, 1,3,3,0,1,1,0,110497,103030,0,
L_00000248,50,1,3600,1,1,1491.000, 1491.000, 0.000, 1491.000, 1489.000,0.077, 0.055, 0.066, 0.011, 0.046, 0.004,12, 12, 1,3,3,0,1,1,0,36533,33446,0,
L_00000249,50,1,3600,1,1,1448.000, 1448.000, 0.000, 1448.000, 1441.000,0.123, 0.106, 0.112, 0.014, 0.089, 0.004,12, 12, 1,3,3,0,1,1,0,70146,65765,0,
L_00000250,60,1,3600,1,1,1891.000, 1891.000, 0.000, 1892.000, 1885.000,0.145, 0.089, 0.131, 0.023, 0.097, 0.004,16, 16, 2,5,3,2,1,0,0,60991,56980,0,
L_00000251,60,1,3600,1,1,1618.000, 1618.000, 0.000, 1619.000, 1606.000,0.484, 0.151, 0.467, 0.072, 0.336, 0.004,33, 33, 14,29,15,14,1,0,0,281019,262812,0,
L_00000252,60,1,3600,1,1,1653.000, 1653.000, 0.000, 1654.000, 1645.000,0.947, 0.094, 0.874, 0.222, 0.346, 0.006,68, 68, 39,79,42,37,1,2,0,319079,297963,0,
L_00000253,60,1,3600,1,1,1575.000, 1575.000, 0.000, 1577.000, 1559.000,3.015, 0.105, 2.706, 0.824, 1.059, 0.011,114, 114, 72,145,73,72,1,0,0,988137,928317,0,
L_00000254,60,1,3600,1,1,1937.000, 1937.000, 0.000, 1941.000, 1935.000,1.671, 0.124, 1.432, 0.384, 0.415, 0.009,130, 130, 90,181,93,88,1,2,0,374354,350746,0,
L_00000255,60,1,3600,1,1,1631.000, 1631.000, 0.000, 1634.000, 1621.000,0.170, 0.117, 0.157, 0.024, 0.124, 0.005,13, 13, 2,5,3,2,1,0,0,109474,102417,0,
L_00000256,60,1,3600,1,1,1647.000, 1647.000, 0.000, 1647.000, 1638.000,0.142, 0.085, 0.126, 0.025, 0.091, 0.004,14, 14, 1,3,3,0,1,1,0,66523,61631,0,
L_00000257,60,1,3600,1,1,1797.000, 1797.000, 0.000, 1809.000, 1781.000,0.233, 0.109, 0.219, 0.034, 0.170, 0.004,17, 17, 2,5,3,2,1,0,0,122331,114421,0,
L_00000258,60,1,3600,1,1,1635.000, 1635.000, 0.000, 1636.000, 1625.000,0.194, 0.112, 0.182, 0.027, 0.143, 0.003,16, 16, 2,5,3,2,1,0,0,123795,115182,0,
L_00000259,60,1,3600,1,1,1499.000, 1499.000, 0.000, 1499.000, 1497.000,0.153, 0.109, 0.142, 0.020, 0.110, 0.004,13, 13, 1,3,3,0,1,1,0,80582,75079,0,
L_00000260,60,1,3600,1,1,1670.000, 1670.000, 0.000, 1670.000, 1663.000,0.141, 0.094, 0.128, 0.021, 0.097, 0.006,14, 14, 1,3,3,0,1,1,0,63731,59580,0,
L_00000261,60,1,3600,1,1,1793.000, 1793.000, 0.000, 1802.000, 1777.000,32.588, 0.122, 29.608, 8.593, 4.489, 0.064,903, 903, 738,1477,745,732,1,6,0,4456263,4123046,0,
L_00000262,60,1,3600,1,1,1672.000, 1672.000, 0.000, 1677.000, 1666.000,0.364, 0.094, 0.349, 0.065, 0.213, 0.005,31, 31, 14,29,15,14,1,0,0,205067,193406,0,
L_00000263,60,1,3600,1,1,1614.000, 1614.000, 0.000, 1617.000, 1602.000,0.362, 0.101, 0.347, 0.070, 0.239, 0.005,28, 28, 10,21,11,10,1,0,0,185165,174421,0,
L_00000264,60,1,3600,1,1,1637.000, 1637.000, 0.000, 1637.000, 1627.000,0.136, 0.071, 0.123, 0.029, 0.084, 0.004,13, 13, 1,3,3,0,1,1,0,71015,65640,0,
L_00000265,60,1,3600,1,1,1813.000, 1813.000, 0.000, 1817.000, 1799.000,0.555, 0.104, 0.520, 0.141, 0.257, 0.005,43, 43, 20,41,24,17,1,3,0,226114,212432,0,
L_00000266,60,1,3600,1,1,1859.000, 1859.000, 0.000, 1859.000, 1849.000,0.124, 0.094, 0.112, 0.018, 0.080, 0.004,14, 14, 1,3,3,0,1,1,0,74515,67846,0,
L_00000267,60,1,3600,1,1,1615.000, 1615.000, 0.000, 1616.000, 1603.000,0.145, 0.076, 0.132, 0.024, 0.095, 0.004,14, 14, 2,5,3,2,1,0,0,68501,63564,0,
L_00000268,60,1,3600,1,1,1727.000, 1727.000, 0.000, 1727.000, 1726.000,0.145, 0.086, 0.132, 0.018, 0.100, 0.004,13, 13, 1,3,3,0,1,1,0,68512,64430,0,
L_00000269,60,1,3600,1,1,1794.000, 1794.000, 0.000, 1794.000, 1778.000,0.183, 0.113, 0.172, 0.025, 0.132, 0.004,15, 15, 1,3,3,0,1,1,0,102326,94878,0,
L_00000270,60,1,3600,1,1,1552.000, 1552.000, 0.000, 1553.000, 1534.000,3.588, 0.092, 3.512, 1.151, 0.534, 0.012,243, 243, 116,233,218,15,1,101,0,400447,378427,0,
